rank,address_hex,kind,score,base,move_x,move_z,rotate,delta_x,delta_z,delta_rotate
34,0x003B31EC,ROTATION_CANDIDATE,8910.21875,19839.009765625,19859.140625,1.0,-8929.349609375,20.130859375,19838.009765625,28768.359375
35,0x003B34E8,ROTATION_CANDIDATE,8757.8542480469,118.90209960938,-1745.810546875,0.0,10860.37109375,1864.7126464844,118.90209960938,10741.468994141
36,0x00286424,Z_CANDIDATE,6684.2550321836,-0.098017513751984,-0.0055155176669359,-6808.728515625,-124.38098144531,0.092501996085048,6808.6304981112,124.28296393156
37,0x00286428,Z_CANDIDATE,6511.9210954998,-0.046078741550446,-0.0032460186630487,-6680.7265625,-168.76263427734,0.042832722887397,6680.6804837584,168.71655553579
38,0x0028642C,Z_CANDIDATE,6339.9352183053,-0.02792202681303,-0.0018976563587785,-6552.724609375,-212.76336669922,0.026024370454252,6552.6966873482,212.73544467241
39,0x002DB354,Z_CANDIDATE,6280.0,0.0,0.0,6280.0,0.0,0.0,6280.0,0.0
40,0x002DB4C0,Z_CANDIDATE,6280.0,6280.0,6280.0,0.0,6280.0,0.0,6280.0,0.0
41,0x003B3170,Z_CANDIDATE,6087.17578125,-16870.333984375,-16384.365234375,0.0,-27167.5234375,485.96875,16870.333984375,10297.189453125
42,0x003B32C8,Z_CANDIDATE,5614.5834960938,-1643.6298828125,-1630.7846679688,3990.0,-1637.4287109375,12.84521484375,5633.6298828125,6.201171875
43,0x003B316C,ROTATION_CANDIDATE,5266.8515625,-20765.94921875,-20879.375,0.0,5380.27734375,113.42578125,20765.94921875,26146.2265625
44,0x000D2FAC,ROTATION_CANDIDATE,5015.205078125,19087.5703125,19008.326171875,19069.75,24199.83984375,79.244140625,17.8203125,5112.26953125
45,0x001052D8,ROTATION_CANDIDATE,4626.16796875,-20301.494140625,-20221.830078125,-20448.416015625,-25154.248046875,79.6640625,146.921875,4852.75390625
46,0x00079980,ROTATION_CANDIDATE,4625.728515625,20301.494140625,20223.435546875,20450.171875,25153.958984375,78.05859375,148.677734375,4852.46484375
47,0x000F8AD8,ROTATION_CANDIDATE,4620.625,-20303.33203125,-20220.169921875,-20450.171875,-25153.958984375,83.162109375,146.83984375,4850.626953125
48,0x003B30EC,ROTATION_CANDIDATE,4412.0,196.0,197.0,196.0,4609.0,1.0,0.0,4413.0
49,0x003B30E8,Z_CANDIDATE,3903.0478515625,9803.59765625,9763.6455078125,0.0,3943.0,39.9521484375,9803.59765625,5860.59765625
50,0x003B32E0,Z_CANDIDATE,3802.0,255.0,255.0,4057.0,255.0,0.0,3802.0,0.0
51,0x003B32D8,Z_CANDIDATE,3741.0,48.0,48.0,3789.0,48.0,0.0,3741.0,0.0
52,0x003B32F0,Z_CANDIDATE,3495.0,919.0,919.0,4414.0,919.0,0.0,3495.0,0.0
53,0x0005D68C,X_CANDIDATE,3258.8828125,330.466796875,20166.13671875,0.0,16576.787109375,19835.669921875,330.466796875,16246.3203125
54,0x003B32F8,ROTATION_CANDIDATE,3143.3847175539,0.30643451213837,0.30884793400764,0.0,3144.0,0.002413421869278,0.30643451213837,3143.6935654879
55,0x0006D188,Z_CANDIDATE,2932.951171875,290.6796875,290.6796875,3223.630859375,290.6796875,0.0,2932.951171875,0.0
56,0x003B3300,ROTATION_CANDIDATE,2866.0,0.0,0.0,0.0,2866.0,0.0,0.0,2866.0
57,0x002DE6B4,X_CANDIDATE,2729.837677002,2833.9924316406,104.15475463867,2833.9924316406,2833.9924316406,2729.837677002,0.0,0.0
58,0x00076EA4,Z_CANDIDATE,2685.3308105469,1247.16796875,1265.6879882813,4089.3603515625,1108.8264160156,18.52001953125,2842.1923828125,138.34155273438
59,0x00076E90,Z_CANDIDATE,2658.9946289063,1249.2976074219,1267.8891601563,4057.4399414063,1118.7414550781,18.591552734375,2808.1423339844,130.55615234375
60,0x00076E7C,Z_CANDIDATE,2657.3077392578,1264.0871582031,1275.3360595703,4053.86328125,1142.8676757813,11.248901367188,2789.7761230469,121.21948242188
61,0x00076DA0,Z_CANDIDATE,2649.0778808594,1273.0158691406,1244.1309814453,4124.1616210938,1099.8328857422,28.884887695313,2851.1457519531,173.18298339844
62,0x00076DC8,Z_CANDIDATE,2645.2834472656,1264.9937744141,1269.0399169922,4054.5678710938,1124.7492675781,4.046142578125,2789.5740966797,140.24450683594
63,0x00076D64,Z_CANDIDATE,2639.9465332031,1257.4890136719,1244.9040527344,4074.1721191406,1093.3374023438,12.5849609375,2816.6831054688,164.15161132813
64,0x00076EB8,Z_CANDIDATE,2632.2327880859,1279.2736816406,1264.0256347656,4074.7277832031,1131.3004150391,15.248046875,2795.4541015625,147.97326660156
65,0x00076E18,Z_CANDIDATE,2631.9188232422,1247.9014892578,1268.3408203125,4047.7509765625,1100.41015625,20.439331054688,2799.8494873047,147.49133300781
66,0x00076E2C,Z_CANDIDATE,2626.3251953125,1274.1098632813,1270.0920410156,4048.2470703125,1130.3156738281,4.017822265625,2774.1372070313,143.79418945313
67,0x00076E54,Z_CANDIDATE,2626.3059082031,1264.0756835938,1284.1459960938,4050.130859375,1124.3967285156,20.0703125,2786.0551757813,139.67895507813
68,0x00076DDC,Z_CANDIDATE,2625.1398925781,1258.3984375,1269.73828125,4043.6196289063,1109.6569824219,11.33984375,2785.2211914063,148.74145507813
69,0x00076DB4,Z_CANDIDATE,2617.1361083984,1257.4461669922,1266.2445068359,4043.4885253906,1097.3382568359,8.79833984375,2786.0423583984,160.10791015625
70,0x00076E04,Z_CANDIDATE,2616.3358154297,1276.4881591797,1290.4139404297,4067.94140625,1115.2965087891,13.92578125,2791.4532470703,161.19165039063
71,0x00076D78,Z_CANDIDATE,2612.3260498047,1265.75390625,1285.1447753906,4053.046875,1110.1778564453,19.390869140625,2787.29296875,155.57604980469
72,0x00076DF0,Z_CANDIDATE,2611.2932128906,1265.0582275391,1284.0985107422,4050.0886230469,1110.361328125,19.040283203125,2785.0303955078,154.69689941406
73,0x00076E68,Z_CANDIDATE,2604.4216308594,1287.1953125,1278.1657714844,4065.9731445313,1121.8686523438,9.029541015625,2778.7778320313,165.32666015625
74,0x00076E40,Z_CANDIDATE,2601.2504882813,1262.5092773438,1288.5705566406,4050.3564453125,1101.9738769531,26.061279296875,2787.8471679688,160.53540039063
75,0x00076D50,Z_CANDIDATE,2588.5079345703,1283.8681640625,1267.2623291016,4081.4672851563,1091.3828125,16.605834960938,2797.5991210938,192.4853515625
76,0x00076D8C,Z_CANDIDATE,2586.7836914063,1280.9799804688,1250.5601806641,4072.5026855469,1106.6607666016,30.419799804688,2791.5227050781,174.31921386719
77,0x0007995C,ROTATION_CANDIDATE,2558.5625,11380.334960938,11284.8828125,11445.354492188,14099.369140625,95.4521484375,65.01953125,2719.0341796875
78,0x001F25F8,X_CANDIDATE,2439.650390625,3338.4689941406,-1070.0220947266,1369.6282958984,3338.4689941406,4408.4910888672,1968.8406982422,0.0
79,0x003B32D0,Z_CANDIDATE,2339.8127441406,1645.125,1632.26953125,4004.0002441406,1638.91796875,12.85546875,2358.8752441406,6.20703125
80,0x0007994C,ROTATION_CANDIDATE,2032.3759765625,8921.1572265625,8938.552734375,9004.81640625,11054.587890625,17.3955078125,83.6591796875,2133.4306640625
81,0x002DE2D0,X_CANDIDATE,1901.5491371155,-1942.0659179688,-40.516780853271,-1942.0659179688,-1942.0659179688,1901.5491371155,0.0,0.0
82,0x00076FA8,Z_CANDIDATE,1873.1447753906,3898.3520507813,3898.3520507813,1412.1584472656,3285.3032226563,0.0,2486.1936035156,613.048828125
83,0x00076FD0,Z_CANDIDATE,1871.4921875,3943.0446777344,3943.0446777344,1412.6389160156,3284.1311035156,0.0,2530.4057617188,658.91357421875
84,0x00076F08,Z_CANDIDATE,1849.6577148438,3946.603515625,3946.603515625,1430.25,3279.9077148438,0.0,2516.353515625,666.69580078125
85,0x00076F80,Z_CANDIDATE,1845.7684326172,3913.462890625,3913.462890625,1414.5247802734,3260.2932128906,0.0,2498.9381103516,653.16967773438
86,0x00076FF8,Z_CANDIDATE,1843.2353515625,3921.2016601563,3921.2016601563,1422.7648925781,3266.0002441406,0.0,2498.4367675781,655.20141601563
87,0x00076F44,Z_CANDIDATE,1842.1135253906,3944.2705078125,3944.2705078125,1421.4555664063,3263.5690917969,0.0,2522.8149414063,680.70141601563
88,0x00076FBC,Z_CANDIDATE,1840.4705810547,3915.4523925781,3915.4523925781,1443.4820556641,3283.9526367188,0.0,2471.9703369141,631.49975585938
89,0x00076F30,Z_CANDIDATE,1834.3090820313,3893.2348632813,3893.2348632813,1429.5288085938,3263.837890625,0.0,2463.7060546875,629.39697265625
90,0x00076F94,Z_CANDIDATE,1833.8660888672,3909.3156738281,3909.3156738281,1429.6483154297,3263.5144042969,0.0,2479.6673583984,645.80126953125
91,0x00077034,Z_CANDIDATE,1832.0363769531,3916.8901367188,3916.8901367188,1428.8757324219,3260.912109375,0.0,2488.0144042969,655.97802734375
92,0x00076F1C,Z_CANDIDATE,1830.2294921875,3931.5200195313,3931.5200195313,1438.4765625,3268.7060546875,0.0,2493.0434570313,662.81396484375
93,0x00076EF4,Z_CANDIDATE,1828.7385253906,3965.4255371094,3965.4255371094,1453.3981933594,3282.13671875,0.0,2512.02734375,683.28881835938
94,0x00076FE4,Z_CANDIDATE,1827.6335449219,3916.6245117188,3916.6245117188,1448.43359375,3276.0671386719,0.0,2468.1909179688,640.55737304688
95,0x00076ECC,Z_CANDIDATE,1823.0737304688,3918.3623046875,3918.3623046875,1437.4191894531,3260.4929199219,0.0,2480.9431152344,657.86938476563
96,0x00077020,Z_CANDIDATE,1817.4637451172,3920.337890625,3920.337890625,1440.7606201172,3258.2243652344,0.0,2479.5772705078,662.11352539063
97,0x00076F58,Z_CANDIDATE,1815.9201660156,3936.7978515625,3936.7978515625,1426.9870605469,3242.9072265625,0.0,2509.8107910156,693.890625
98,0x00076EE0,Z_CANDIDATE,1815.7587890625,3932.1125488281,3932.1125488281,1421.6306152344,3237.3894042969,0.0,2510.4819335938,694.72314453125
99,0x0007700C,Z_CANDIDATE,1809.220703125,3939.6052246094,3939.6052246094,1429.79296875,3239.013671875,0.0,2509.8122558594,700.59155273438
100,0x00076F6C,Z_CANDIDATE,1805.0224609375,3916.6591796875,3916.6591796875,1445.4111328125,3250.43359375,0.0,2471.248046875,666.2255859375
101,0x000D3318,Z_CANDIDATE,1597.9375,201655.65625,201661.28125,203296.5625,201693.0,5.625,1640.90625,37.34375
102,0x003B3400,ROTATION_CANDIDATE,1523.7102859318,-0.070575706660748,-0.07208176702261,0.0,1523.7117919922,0.0015060603618622,0.070575706660748,1523.7823676988
103,0x003B3250,Z_CANDIDATE,1467.416015625,0.0,0.0,1467.416015625,0.0,0.0,1467.416015625,0.0
104,0x002346CC,X_CANDIDATE,1303.8056640625,16504.421875,14990.92578125,16298.805664063,16508.49609375,1513.49609375,205.6162109375,4.07421875
105,0x003B3174,Z_CANDIDATE,1279.0,1279.0,1279.0,0.0,1279.0,0.0,1279.0,0.0
106,0x003B3324,Z_CANDIDATE,1275.8108546734,1279.0,1279.0,3.1891453266144,1279.0,0.0,1275.8108546734,0.0
107,0x0006A2C0,X_CANDIDATE,1189.8642578125,13456.600585938,12266.736328125,13456.600585938,13456.600585938,1189.8642578125,0.0,0.0
108,0x001F276C,X_CANDIDATE,1189.8642578125,12266.736328125,13456.600585938,12266.736328125,12266.736328125,1189.8642578125,0.0,0.0
109,0x00210108,X_CANDIDATE,1189.8642578125,13456.600585938,12266.736328125,13456.600585938,13456.600585938,1189.8642578125,0.0,0.0
110,0x00210124,X_CANDIDATE,1189.8642578125,13452.400390625,12262.536132813,13452.400390625,13452.400390625,1189.8642578125,0.0,0.0
111,0x00210134,X_CANDIDATE,1189.8642578125,13456.600585938,12266.736328125,13456.600585938,13456.600585938,1189.8642578125,0.0,0.0
112,0x00210140,X_CANDIDATE,1189.8642578125,13456.600585938,12266.736328125,13456.600585938,13456.600585938,1189.8642578125,0.0,0.0
113,0x0021014C,X_CANDIDATE,1189.8642578125,13456.600585938,12266.736328125,13456.600585938,13456.600585938,1189.8642578125,0.0,0.0
114,0x00081698,ROTATION_CANDIDATE,1119.8814697266,-463.30413818359,-462.99749755859,-434.50927734375,-1612.287109375,0.306640625,28.794860839844,1148.9829711914
115,0x0005D794,ROTATION_CANDIDATE,1075.16015625,330.466796875,303.484375,920.0,-1361.208984375,26.982421875,589.533203125,1691.67578125
116,0x002861BC,ROTATION_CANDIDATE,977.91185694112,-0.0041727256029844,-0.00024101621238515,-1.1933422088623,-979.10913085938,0.0039317093905993,1.1891694832593,979.10495813377
117,0x00285F3C,ROTATION_CANDIDATE,961.99346114788,-0.0038563795387745,-0.00022957194596529,-1.1620917320251,-963.1591796875,0.0036268075928092,1.1582353524864,963.15532330796
118,0x00285CBC,ROTATION_CANDIDATE,946.10587741702,-0.0037343073636293,-0.00021812773775309,-1.0995907783508,-947.208984375,0.0035161796258762,1.0958564709872,947.20525006764
119,0x000D3320,X_CANDIDATE,942.1875,168917.375,167889.25,168856.125,168892.6875,1028.125,61.25,24.6875
120,0x0007B9F4,X_CANDIDATE,937.4931640625,9518.765625,10456.258789063,9518.765625,9518.765625,937.4931640625,0.0,0.0
121,0x00285A3C,ROTATION_CANDIDATE,930.19467689533,-0.0035512000322342,-0.00021049816859886,-1.0370898246765,-931.23510742188,0.0033407018636353,1.0335386246443,931.23155622184
122,0x003B2D58,ROTATION_CANDIDATE,906.21875,2343.28125,2343.84375,2507.4375,3414.21875,0.5625,164.15625,1070.9375
123,0x0007B9FC,X_CANDIDATE,903.8291015625,9552.4296875,10456.258789063,9552.4296875,9552.4296875,903.8291015625,0.0,0.0
124,0x0006A2C8,X_CANDIDATE,847.45764160156,2371.1694335938,1523.7117919922,2371.1694335938,2371.1694335938,847.45764160156,0.0,0.0
125,0x001F2774,X_CANDIDATE,847.45764160156,1523.7117919922,2371.1694335938,1523.7117919922,1523.7117919922,847.45764160156,0.0,0.0
126,0x00210110,X_CANDIDATE,847.45764160156,2371.1694335938,1523.7117919922,2371.1694335938,2371.1694335938,847.45764160156,0.0,0.0
127,0x0021012C,X_CANDIDATE,847.45764160156,2371.1577148438,1523.7000732422,2371.1577148438,2371.1577148438,847.45764160156,0.0,0.0
128,0x0021013C,X_CANDIDATE,847.45764160156,2371.1694335938,1523.7117919922,2371.1694335938,2371.1694335938,847.45764160156,0.0,0.0
129,0x00210148,X_CANDIDATE,847.45764160156,2371.1694335938,1523.7117919922,2371.1694335938,2371.1694335938,847.45764160156,0.0,0.0
130,0x00210154,X_CANDIDATE,847.45764160156,2371.1694335938,1523.7117919922,2371.1694335938,2371.1694335938,847.45764160156,0.0,0.0
131,0x002346C4,X_CANDIDATE,832.541015625,16033.354492188,14869.665039063,15706.280273438,16037.428710938,1163.689453125,327.07421875,4.07421875
132,0x001E8D8C,X_CANDIDATE,811.91796875,16408.93359375,15316.454101563,16136.520507813,16417.08203125,1092.4794921875,272.4130859375,8.1484375
133,0x0006D214,X_CANDIDATE,807.8916015625,16421.15625,15331.388671875,16143.354492188,16425.23046875,1089.767578125,277.8017578125,4.07421875
134,0x003B2EE4,ROTATION_CANDIDATE,806.0,0.5,0.5,3535.0,4341.0,0.0,3534.5,4340.5
135,0x002346D4,X_CANDIDATE,789.7294921875,16737.880859375,15693.674804688,16487.478515625,16741.955078125,1044.2060546875,250.40234375,4.07421875
136,0x003B3254,Z_CANDIDATE,774.046875,0.0,0.0,-774.046875,0.0,0.0,774.046875,0.0
137,0x00081694,ROTATION_CANDIDATE,744.49751281738,37.428428649902,36.136627197266,41.905921936035,-712.83837890625,1.2918014526367,4.4774932861328,750.26680755615
138,0x002857B8,ROTATION_CANDIDATE,721.66512108408,-0.0056375917047262,-0.00033707544207573,-1.5683479309082,-723.23876953125,0.0053005162626505,1.5627103392035,723.23313193955
139,0x002861B8,ROTATION_CANDIDATE,673.27371453051,-0.0067362431436777,-0.00041337055154145,-1.7871012687683,-675.06713867188,0.0063228725921363,1.7803650256246,675.06040242873
140,0x00285F38,ROTATION_CANDIDATE,641.30494975392,-0.0064920969307423,-0.0003981115296483,-1.7558507919312,-643.06689453125,0.006093985401094,1.7493586950004,643.06040243432
141,0x00285A38,ROTATION_CANDIDATE,625.43027210457,-0.0058817360550165,-0.00035233458038419,-1.6308488845825,-627.06665039063,0.0055294014746323,1.6249671485275,627.06076865457
142,0x00285CB8,ROTATION_CANDIDATE,625.36742782278,-0.006247952580452,-0.00037522299680859,-1.6933498382568,-627.06665039063,0.0058727295836434,1.6871018856764,627.06040243804
143,0x000D6514,ROTATION_CANDIDATE,580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,0.0,0.0,0.0,580.50732421875
144,0x000D658C,ROTATION_CANDIDATE,580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,0.0,0.0,0.0,580.50732421875
145,0x000D6B3C,Z_CANDIDATE,580.50732421875,0.0,0.0,-580.50732421875,0.0,0.0,580.50732421875,0.0
146,0x000E7D14,ROTATION_CANDIDATE,580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,0.0,0.0,0.0,580.50732421875
147,0x000E7D8C,ROTATION_CANDIDATE,580.50732421875,-580.50732421875,-580.50732421875,-580.50732421875,0.0,0.0,0.0,580.50732421875
148,0x000D6324,ROTATION_CANDIDATE,580.50439453125,0.0,0.0,0.0,-580.50439453125,0.0,0.0,580.50439453125
149,0x000D64E4,ROTATION_CANDIDATE,580.50439453125,0.0,0.0,0.0,-580.50439453125,0.0,0.0,580.50439453125
150,0x000D72D4,ROTATION_CANDIDATE,580.50439453125,0.0,0.0,0.0,-580.50439453125,0.0,0.0,580.50439453125
151,0x000D8354,Z_CANDIDATE,580.50439453125,0.0,0.0,-580.50439453125,0.0,0.0,580.50439453125,0.0
152,0x000D8454,Z_CANDIDATE,580.50439453125,0.0,0.0,-580.50439453125,0.0,0.0,580.50439453125,0.0
153,0x000D8494,Z_CANDIDATE,580.50439453125,0.0,0.0,-580.50439453125,0.0,0.0,580.50439453125,0.0
154,0x000D8554,Z_CANDIDATE,580.50439453125,0.0,0.0,-580.50439453125,0.0,0.0,580.50439453125,0.0
155,0x000D8594,Z_CANDIDATE,580.50439453125,0.0,0.0,-580.50439453125,0.0,0.0,580.50439453125,0.0
156,0x000D85D4,Z_CANDIDATE,580.50439453125,0.0,0.0,-580.50439453125,0.0,0.0,580.50439453125,0.0
157,0x000D8614,Z_CANDIDATE,580.50439453125,0.0,0.0,-580.50439453125,0.0,0.0,580.50439453125,0.0
158,0x000D8654,Z_CANDIDATE,580.50439453125,0.0,0.0,-580.50439453125,0.0,0.0,580.50439453125,0.0
159,0x000D8694,Z_CANDIDATE,580.50439453125,0.0,0.0,-580.50439453125,0.0,0.0,580.50439453125,0.0
160,0x000D86D4,Z_CANDIDATE,580.50439453125,0.0,0.0,-580.50439453125,0.0,0.0,580.50439453125,0.0
161,0x000E7B24,ROTATION_CANDIDATE,580.50439453125,0.0,0.0,0.0,-580.50439453125,0.0,0.0,580.50439453125
162,0x000E7CE4,ROTATION_CANDIDATE,580.50439453125,0.0,0.0,0.0,-580.50439453125,0.0,0.0,580.50439453125
163,0x000E9B54,Z_CANDIDATE,580.50439453125,0.0,0.0,-580.50439453125,0.0,0.0,580.50439453125,0.0
164,0x000E9C54,Z_CANDIDATE,580.50439453125,0.0,0.0,-580.50439453125,0.0,0.0,580.50439453125,0.0
165,0x000E9C94,Z_CANDIDATE,580.50439453125,0.0,0.0,-580.50439453125,0.0,0.0,580.50439453125,0.0
166,0x000E9D54,Z_CANDIDATE,580.50439453125,0.0,0.0,-580.50439453125,0.0,0.0,580.50439453125,0.0
167,0x000E9D94,Z_CANDIDATE,580.50439453125,0.0,0.0,-580.50439453125,0.0,0.0,580.50439453125,0.0
168,0x000E9DD4,Z_CANDIDATE,580.50439453125,0.0,0.0,-580.50439453125,0.0,0.0,580.50439453125,0.0
169,0x000E9E14,Z_CANDIDATE,580.50439453125,0.0,0.0,-580.50439453125,0.0,0.0,580.50439453125,0.0
170,0x000E9E54,Z_CANDIDATE,580.50439453125,0.0,0.0,-580.50439453125,0.0,0.0,580.50439453125,0.0
171,0x000E9E94,Z_CANDIDATE,580.50439453125,0.0,0.0,-580.50439453125,0.0,0.0,580.50439453125,0.0
172,0x000E9ED4,Z_CANDIDATE,580.50439453125,0.0,0.0,-580.50439453125,0.0,0.0,580.50439453125,0.0
173,0x001EEFFC,X_CANDIDATE,568.71240234375,1123.6909179688,1958.4223632813,1387.4145507813,1121.3955078125,834.7314453125,263.7236328125,2.29541015625
174,0x00076C88,ROTATION_CANDIDATE,564.60961914063,3338.4106445313,3353.8862304688,3359.1408691406,3939.2260742188,15.4755859375,20.730224609375,600.8154296875
175,0x00076C10,ROTATION_CANDIDATE,537.49096679688,3361.9731445313,3316.048828125,3360.71875,3946.6428222656,45.92431640625,1.25439453125,584.66967773438
176,0x001F1C44,X_CANDIDATE,535.01171875,16576.787109375,17163.158203125,16628.146484375,16576.787109375,586.37109375,51.359375,0.0
177,0x003B32FC,Z_CANDIDATE,533.9375,229301.359375,229321.421875,0.0,554.0,20.0625,229301.359375,228747.359375
178,0x001F23EC,X_CANDIDATE,528.89018249512,698.48120117188,169.59101867676,698.48120117188,698.48120117188,528.89018249512,0.0,0.0
179,0x0005D7AC,ROTATION_CANDIDATE,522.3623046875,197.7939453125,7381.279296875,4444.0,12149.84765625,7183.4853515625,4246.2060546875,11952.053710938
180,0x0006A260,X_CANDIDATE,522.1708984375,-3582.4348144531,-3060.2639160156,-3582.4348144531,-3582.4348144531,522.1708984375,0.0,0.0
181,0x0020FDB0,X_CANDIDATE,522.1708984375,-3582.4348144531,-3060.2639160156,-3582.4348144531,-3582.4348144531,522.1708984375,0.0,0.0
182,0x0020FDCC,X_CANDIDATE,522.1708984375,-3583.4150390625,-3061.244140625,-3583.4150390625,-3583.4150390625,522.1708984375,0.0,0.0
183,0x0020FDDC,X_CANDIDATE,522.1708984375,-3581.4545898438,-3059.2836914063,-3581.4545898438,-3581.4545898438,522.1708984375,0.0,0.0
184,0x0020FDE8,X_CANDIDATE,522.1708984375,-3601.1921386719,-3079.0212402344,-3601.1921386719,-3601.1921386719,522.1708984375,0.0,0.0
185,0x0020FDF4,X_CANDIDATE,522.1708984375,-3601.1921386719,-3079.0212402344,-3601.1921386719,-3601.1921386719,522.1708984375,0.0,0.0
186,0x00081620,ROTATION_CANDIDATE,511.34442138672,-762.93566894531,-764.95172119141,-699.24743652344,-1339.984375,2.0160522460938,63.688232421875,577.04870605469
187,0x00076D14,ROTATION_CANDIDATE,507.02197265625,3368.5883789063,3321.1494140625,3363.3647460938,3928.2729492188,47.43896484375,5.2236328125,559.6845703125
188,0x00076C24,ROTATION_CANDIDATE,505.06494140625,3375.8078613281,3339.6215820313,3367.5725097656,3925.2944335938,36.186279296875,8.2353515625,549.48657226563
189,0x00076D00,ROTATION_CANDIDATE,504.92114257813,3381.5283203125,3367.1333007813,3359.5961914063,3922.7766113281,14.39501953125,21.93212890625,541.24829101563
190,0x001F2598,X_CANDIDATE,500.76953125,20000.857421875,19500.087890625,20000.857421875,20000.857421875,500.76953125,0.0,0.0
191,0x001F25C0,X_CANDIDATE,500.76953125,20000.857421875,19500.087890625,20000.857421875,20000.857421875,500.76953125,0.0,0.0
192,0x00076D3C,ROTATION_CANDIDATE,493.70141601563,3350.8659667969,3300.9760742188,3328.8525390625,3916.470703125,49.889892578125,22.013427734375,565.60473632813
193,0x00076C4C,ROTATION_CANDIDATE,485.48120117188,3372.0859375,3317.5830078125,3345.3198242188,3938.8361816406,54.5029296875,26.76611328125,566.75024414063
194,0x00076CC4,ROTATION_CANDIDATE,483.93603515625,3368.7622070313,3335.7060546875,3327.091796875,3927.4248046875,33.05615234375,41.67041015625,558.66259765625
195,0x00076CEC,ROTATION_CANDIDATE,477.6806640625,3366.2570800781,3331.2416992188,3301.3474121094,3943.8627929688,35.015380859375,64.90966796875,577.60571289063
196,0x00076BFC,ROTATION_CANDIDATE,474.31787109375,3384.40625,3328.5031738281,3348.6538085938,3950.3796386719,55.903076171875,35.75244140625,565.97338867188
197,0x001F1E20,X_CANDIDATE,466.529296875,17659.6484375,17193.119140625,17659.6484375,17659.6484375,466.529296875,0.0,0.0
198,0x00076C38,ROTATION_CANDIDATE,463.64282226563,3372.9165039063,3273.5080566406,3357.6203613281,3951.2639160156,99.408447265625,15.296142578125,578.34741210938
199,0x00076BE8,ROTATION_CANDIDATE,460.41967773438,3388.5869140625,3320.7817382813,3381.4780273438,3923.9206542969,67.80517578125,7.10888671875,535.33374023438
200,0x00076C9C,ROTATION_CANDIDATE,456.0595703125,3383.8354492188,3331.9982910156,3397.5314941406,3905.4282226563,51.837158203125,13.696044921875,521.5927734375
201,0x00076D28,ROTATION_CANDIDATE,453.45361328125,3388.4165039063,3333.810546875,3361.443359375,3923.44921875,54.60595703125,26.97314453125,535.03271484375
202,0x0006A258,X_CANDIDATE,445.12939453125,-5538.435546875,-5983.5649414063,-5538.435546875,-5538.435546875,445.12939453125,0.0,0.0
203,0x0020FDA8,X_CANDIDATE,445.12939453125,-5538.435546875,-5983.5649414063,-5538.435546875,-5538.435546875,445.12939453125,0.0,0.0
204,0x0020FDC4,X_CANDIDATE,445.12939453125,-5536.4008789063,-5981.5302734375,-5536.4008789063,-5536.4008789063,445.12939453125,0.0,0.0
205,0x0020FDD4,X_CANDIDATE,445.12939453125,-5540.470703125,-5985.6000976563,-5540.470703125,-5540.470703125,445.12939453125,0.0,0.0
206,0x0020FDE0,X_CANDIDATE,445.12939453125,-6050.5166015625,-6495.6459960938,-6050.5166015625,-6050.5166015625,445.12939453125,0.0,0.0
207,0x0020FDEC,X_CANDIDATE,445.12939453125,-6050.5166015625,-6495.6459960938,-6050.5166015625,-6050.5166015625,445.12939453125,0.0,0.0
208,0x00076C74,ROTATION_CANDIDATE,440.30004882813,3389.6958007813,3331.9260253906,3356.6381835938,3920.8232421875,57.769775390625,33.0576171875,531.12744140625
209,0x00076CD8,ROTATION_CANDIDATE,438.82299804688,3372.970703125,3307.1110839844,3350.4501953125,3900.173828125,65.859619140625,22.5205078125,527.203125
210,0x002857B4,ROTATION_CANDIDATE,434.87464516796,-0.008833859115839,-0.00053682737052441,-6.6484298706055,-441.53137207031,0.0082970317453146,6.6395960114896,441.5225382112
211,0x002861B4,ROTATION_CANDIDATE,430.00919999974,-0.011031158268452,-0.00070467637851834,-3.5117235183716,-433.53125,0.010326481889933,3.5006923601031,433.52021884173
212,0x001F1C48,X_CANDIDATE,428.0089302063,372.36776733398,-55.641162872314,372.36776733398,372.36776733398,428.0089302063,0.0,0.0
213,0x0006A1C4,X_CANDIDATE,428.0087890625,5517.03515625,5089.0263671875,5517.03515625,5517.03515625,428.0087890625,0.0,0.0
214,0x001F1E28,X_CANDIDATE,428.0087890625,5089.0263671875,5517.03515625,5089.0263671875,5089.0263671875,428.0087890625,0.0,0.0
215,0x001F1F04,X_CANDIDATE,428.0087890625,5517.03515625,5089.0263671875,5517.03515625,5517.03515625,428.0087890625,0.0,0.0
216,0x001F1F0C,X_CANDIDATE,428.0087890625,5537.03515625,5109.0263671875,5537.03515625,5537.03515625,428.0087890625,0.0,0.0
217,0x001F1F14,X_CANDIDATE,428.0087890625,5517.03515625,5089.0263671875,5517.03515625,5517.03515625,428.0087890625,0.0,0.0
218,0x001F1F1C,X_CANDIDATE,428.0087890625,5497.03515625,5069.0263671875,5497.03515625,5497.03515625,428.0087890625,0.0,0.0
219,0x0020F8A0,X_CANDIDATE,428.0087890625,5517.03515625,5089.0263671875,5517.03515625,5517.03515625,428.0087890625,0.0,0.0
