category,score,address_hex,address_dec,baseline,hit,dead
DEATH_ONLY,100,0x000D5E70,876144,6,6,185
DEATH_ONLY,100,0x000D5E72,876146,0,0,3
DEATH_ONLY,100,0x000D5E73,876147,0,0,29
DEATH_ONLY,100,0x000D5E74,876148,5,5,196
DEATH_ONLY,100,0x000D5E75,876149,0,0,17
DEATH_ONLY,100,0x000D5E7A,876154,12,12,16
DEATH_ONLY,100,0x000D5E7D,876157,15,15,28
DEATH_ONLY,100,0x000D5E80,876160,188,188,6
DEATH_ONLY,100,0x000D5E83,876163,6,6,0
DEATH_ONLY,100,0x000D5E84,876164,0,0,5
DEATH_ONLY,100,0x000D5E87,876167,64,64,160
DEATH_ONLY,100,0x000D5F2F,876335,64,64,32
DEATH_ONLY,100,0x000D5F78,876408,188,188,231
DEATH_ONLY,100,0x000D5F7B,876411,6,6,0
DEATH_ONLY,100,0x000D5F7F,876415,64,64,0
DEATH_ONLY,100,0x000D5F8F,876431,0,0,7
DEATH_ONLY,100,0x000D5F94,876436,0,0,90
DEATH_ONLY,100,0x000D5F99,876441,0,0,21
DEATH_ONLY,100,0x000D5F9A,876442,0,0,152
DEATH_ONLY,100,0x000D5F9B,876443,0,0,4
DEATH_ONLY,100,0x000D5F9D,876445,0,0,254
DEATH_ONLY,100,0x000D5F9E,876446,0,0,219
DEATH_ONLY,100,0x000D6012,876562,0,0,20
DEATH_ONLY,100,0x000D6013,876563,0,0,6
DEATH_ONLY,100,0x000D6015,876565,0,0,31
DEATH_ONLY,100,0x000D6039,876601,0,0,21
DEATH_ONLY,100,0x000D6206,877062,0,0,167
DEATH_ONLY,100,0x000D6207,877063,0,0,64
DEATH_ONLY,100,0x000D6212,877074,0,0,20
DEATH_ONLY,100,0x000D6213,877075,0,0,2
DEATH_ONLY,100,0x000D6215,877077,0,0,16
DEATH_ONLY,100,0x000D6229,877097,0,0,21
DEATH_ONLY,100,0x000D6230,877104,188,188,185
DEATH_ONLY,100,0x000D6233,877107,6,6,29
DEATH_ONLY,100,0x000D6234,877108,0,0,196
DEATH_ONLY,100,0x000D6244,877124,0,0,5
DEATH_ONLY,100,0x000D624E,877134,0,0,151
DEATH_ONLY,100,0x000D624F,877135,0,0,128
DEATH_ONLY,100,0x000D6256,877142,0,0,167
DEATH_ONLY,100,0x000D6279,877177,0,0,21
DEATH_ONLY,100,0x000D628F,877199,64,64,120
DEATH_ONLY,100,0x000D6294,877204,0,0,5
DEATH_ONLY,100,0x000D629E,877214,0,0,151
DEATH_ONLY,100,0x000D629F,877215,0,0,128
DEATH_ONLY,100,0x000D62A6,877222,0,0,167
DEATH_ONLY,100,0x000D62C8,877256,6,6,252
DEATH_ONLY,100,0x000D62C9,877257,0,0,21
DEATH_ONLY,100,0x000D62CA,877258,0,0,152
DEATH_ONLY,100,0x000D62CB,877259,0,0,4
DEATH_ONLY,100,0x000D62CC,877260,5,5,95
DEATH_ONLY,100,0x000D62CD,877261,0,0,254
DEATH_ONLY,100,0x000D62D0,877264,188,188,185
DEATH_ONLY,100,0x000D62D2,877266,12,12,3
DEATH_ONLY,100,0x000D62D3,877267,6,6,29
DEATH_ONLY,100,0x000D62D4,877268,0,0,196
DEATH_ONLY,100,0x000D62D5,877269,15,15,17
DEATH_ONLY,100,0x000D62D8,877272,237,237,188
DEATH_ONLY,100,0x000D62DA,877274,0,0,16
DEATH_ONLY,100,0x000D62DB,877275,40,40,6
DEATH_ONLY,100,0x000D62DD,877277,80,80,31
DEATH_ONLY,100,0x000D62DE,877278,3,3,189
DEATH_ONLY,100,0x000D62DF,877279,152,152,216
DEATH_ONLY,100,0x000D62E0,877280,1,1,6
DEATH_ONLY,100,0x000D62E1,877281,3,3,0
DEATH_ONLY,100,0x000D62E3,877283,64,64,0
DEATH_ONLY,100,0x000D62E4,877284,0,0,5
DEATH_ONLY,100,0x000D62E5,877285,15,15,0
DEATH_ONLY,100,0x000D62E6,877286,139,139,85
DEATH_ONLY,100,0x000D62E7,877287,64,64,16
DEATH_ONLY,100,0x000D62EA,877290,64,64,0
DEATH_ONLY,100,0x000D62ED,877293,79,79,80
DEATH_ONLY,100,0x000D62EE,877294,195,195,3
DEATH_ONLY,100,0x000D62F0,877296,248,248,1
DEATH_ONLY,100,0x000D62F1,877297,0,0,3
DEATH_ONLY,100,0x000D62F3,877299,0,0,64
DEATH_ONLY,100,0x000D62F4,877300,16,16,0
DEATH_ONLY,100,0x000D62F5,877301,48,48,15
DEATH_ONLY,100,0x000D62F6,877302,96,96,139
DEATH_ONLY,100,0x000D62F7,877303,255,255,64
DEATH_ONLY,100,0x000D62F8,877304,188,188,237
DEATH_ONLY,100,0x000D62FA,877306,0,0,64
DEATH_ONLY,100,0x000D62FB,877307,8,8,40
DEATH_ONLY,100,0x000D62FC,877308,100,100,0
DEATH_ONLY,100,0x000D62FD,877309,0,0,79
DEATH_ONLY,100,0x000D62FE,877310,157,157,195
DEATH_ONLY,100,0x000D62FF,877311,0,0,152
DEATH_ONLY,100,0x000D6300,877312,183,183,248
DEATH_ONLY,100,0x000D6304,877316,0,0,16
DEATH_ONLY,100,0x000D6305,877317,1,1,48
DEATH_ONLY,100,0x000D6306,877318,0,0,96
DEATH_ONLY,100,0x000D6307,877319,0,0,255
DEATH_ONLY,100,0x000D6308,877320,186,186,188
DEATH_ONLY,100,0x000D630A,877322,4,4,0
DEATH_ONLY,100,0x000D630B,877323,2,2,8
DEATH_ONLY,100,0x000D630C,877324,0,0,100
DEATH_ONLY,100,0x000D630E,877326,0,0,157
DEATH_ONLY,100,0x000D630F,877327,32,32,0
DEATH_ONLY,100,0x000D6310,877328,1,1,183
DEATH_ONLY,100,0x000D6311,877329,2,2,0
DEATH_ONLY,100,0x000D6313,877331,64,64,0
DEATH_ONLY,100,0x000D6314,877332,128,128,0
DEATH_ONLY,100,0x000D6315,877333,8,8,1
DEATH_ONLY,100,0x000D6316,877334,61,61,0
DEATH_ONLY,100,0x000D6317,877335,176,176,0
DEATH_ONLY,100,0x000D6318,877336,188,188,186
DEATH_ONLY,100,0x000D631A,877338,56,56,4
DEATH_ONLY,100,0x000D631B,877339,6,6,2
DEATH_ONLY,100,0x000D631D,877341,11,11,0
DEATH_ONLY,100,0x000D631E,877342,13,13,0
DEATH_ONLY,100,0x000D631F,877343,240,240,32
DEATH_ONLY,100,0x000D6320,877344,6,6,1
DEATH_ONLY,100,0x000D6321,877345,0,0,2
DEATH_ONLY,100,0x000D6323,877347,0,0,64
DEATH_ONLY,100,0x000D6324,877348,0,0,128
DEATH_ONLY,100,0x000D6325,877349,11,11,8
DEATH_ONLY,100,0x000D6326,877350,74,74,61
DEATH_ONLY,100,0x000D6327,877351,144,144,176
DEATH_ONLY,100,0x000D6328,877352,1,1,188
DEATH_ONLY,100,0x000D6329,877353,3,3,0
DEATH_ONLY,100,0x000D632A,877354,0,0,56
DEATH_ONLY,100,0x000D632B,877355,64,64,6
DEATH_ONLY,100,0x000D632D,877357,15,15,11
DEATH_ONLY,100,0x000D632E,877358,137,137,13
DEATH_ONLY,100,0x000D632F,877359,224,224,240
DEATH_ONLY,100,0x000D6330,877360,182,182,6
DEATH_ONLY,100,0x000D6335,877365,1,1,11
DEATH_ONLY,100,0x000D6336,877366,0,0,74
DEATH_ONLY,100,0x000D6337,877367,0,0,144
DEATH_ONLY,100,0x000D6338,877368,237,237,1
DEATH_ONLY,100,0x000D6339,877369,0,0,3
DEATH_ONLY,100,0x000D633B,877371,40,40,64
DEATH_ONLY,100,0x000D633D,877373,80,80,15
DEATH_ONLY,100,0x000D633E,877374,3,3,137
DEATH_ONLY,100,0x000D633F,877375,152,152,224
DEATH_ONLY,100,0x000D6340,877376,1,1,182
DEATH_ONLY,100,0x000D6341,877377,3,3,0
DEATH_ONLY,100,0x000D6343,877379,64,64,0
DEATH_ONLY,100,0x000D6345,877381,15,15,1
DEATH_ONLY,100,0x000D6346,877382,137,137,0
DEATH_ONLY,100,0x000D6347,877383,224,224,0
DEATH_ONLY,100,0x000D6348,877384,182,182,237
DEATH_ONLY,100,0x000D634B,877387,0,0,40
DEATH_ONLY,100,0x000D634D,877389,1,1,80
DEATH_ONLY,100,0x000D634E,877390,0,0,3
DEATH_ONLY,100,0x000D634F,877391,0,0,152
DEATH_ONLY,100,0x000D6350,877392,237,237,1
DEATH_ONLY,100,0x000D6351,877393,0,0,3
DEATH_ONLY,100,0x000D6353,877395,40,40,64
DEATH_ONLY,100,0x000D6355,877397,80,80,15
DEATH_ONLY,100,0x000D6356,877398,3,3,137
DEATH_ONLY,100,0x000D6357,877399,152,152,224
DEATH_ONLY,100,0x000D6358,877400,1,1,182
DEATH_ONLY,100,0x000D6359,877401,3,3,0
DEATH_ONLY,100,0x000D635B,877403,64,64,0
DEATH_ONLY,100,0x000D635D,877405,15,15,1
DEATH_ONLY,100,0x000D635E,877406,139,139,0
DEATH_ONLY,100,0x000D635F,877407,64,64,0
DEATH_ONLY,100,0x000D6362,877410,64,64,0
DEATH_ONLY,100,0x000D6365,877413,79,79,80
DEATH_ONLY,100,0x000D6366,877414,195,195,3
DEATH_ONLY,100,0x000D6368,877416,248,248,1
DEATH_ONLY,100,0x000D6369,877417,0,0,3
DEATH_ONLY,100,0x000D636B,877419,0,0,64
DEATH_ONLY,100,0x000D636C,877420,16,16,0
DEATH_ONLY,100,0x000D636D,877421,48,48,15
DEATH_ONLY,100,0x000D636E,877422,96,96,139
DEATH_ONLY,100,0x000D636F,877423,255,255,64
DEATH_ONLY,100,0x000D6370,877424,188,188,237
DEATH_ONLY,100,0x000D6372,877426,0,0,64
DEATH_ONLY,100,0x000D6373,877427,8,8,40
DEATH_ONLY,100,0x000D6374,877428,100,100,0
DEATH_ONLY,100,0x000D6375,877429,0,0,79
DEATH_ONLY,100,0x000D6376,877430,157,157,195
DEATH_ONLY,100,0x000D6377,877431,0,0,152
DEATH_ONLY,100,0x000D6378,877432,183,183,248
DEATH_ONLY,100,0x000D637C,877436,0,0,16
DEATH_ONLY,100,0x000D637D,877437,1,1,48
DEATH_ONLY,100,0x000D637E,877438,0,0,96
DEATH_ONLY,100,0x000D637F,877439,0,0,255
DEATH_ONLY,100,0x000D6380,877440,186,186,188
DEATH_ONLY,100,0x000D6382,877442,4,4,0
DEATH_ONLY,100,0x000D6383,877443,2,2,8
DEATH_ONLY,100,0x000D6384,877444,0,0,100
DEATH_ONLY,100,0x000D6386,877446,0,0,157
DEATH_ONLY,100,0x000D6387,877447,32,32,0
DEATH_ONLY,100,0x000D6388,877448,1,1,183
DEATH_ONLY,100,0x000D6389,877449,2,2,0
DEATH_ONLY,100,0x000D638B,877451,64,64,0
DEATH_ONLY,100,0x000D638C,877452,128,128,0
DEATH_ONLY,100,0x000D638D,877453,8,8,1
DEATH_ONLY,100,0x000D638E,877454,61,61,0
DEATH_ONLY,100,0x000D638F,877455,240,240,0
DEATH_ONLY,100,0x000D6390,877456,188,188,186
DEATH_ONLY,100,0x000D6392,877458,56,56,4
DEATH_ONLY,100,0x000D6393,877459,6,6,2
DEATH_ONLY,100,0x000D6395,877461,8,8,0
DEATH_ONLY,100,0x000D6396,877462,227,227,0
DEATH_ONLY,100,0x000D6397,877463,96,96,32
DEATH_ONLY,100,0x000D6398,877464,6,6,1
DEATH_ONLY,100,0x000D6399,877465,0,0,2
DEATH_ONLY,100,0x000D639B,877467,0,0,64
DEATH_ONLY,100,0x000D639C,877468,0,0,128
DEATH_ONLY,100,0x000D639D,877469,9,9,8
DEATH_ONLY,100,0x000D639E,877470,4,4,61
DEATH_ONLY,100,0x000D639F,877471,112,112,240
DEATH_ONLY,100,0x000D63A0,877472,1,1,188
DEATH_ONLY,100,0x000D63A1,877473,3,3,0
DEATH_ONLY,100,0x000D63A2,877474,0,0,56
DEATH_ONLY,100,0x000D63A3,877475,64,64,6
DEATH_ONLY,100,0x000D63A5,877477,15,15,8
DEATH_ONLY,100,0x000D63A6,877478,137,137,227
DEATH_ONLY,100,0x000D63A7,877479,224,224,96
DEATH_ONLY,100,0x000D63A8,877480,182,182,6
DEATH_ONLY,100,0x000D63AD,877485,1,1,9
DEATH_ONLY,100,0x000D63AE,877486,0,0,4
DEATH_ONLY,100,0x000D63AF,877487,0,0,112
DEATH_ONLY,100,0x000D63B0,877488,237,237,1
DEATH_ONLY,100,0x000D63B1,877489,0,0,3
DEATH_ONLY,100,0x000D63B3,877491,40,40,64
DEATH_ONLY,100,0x000D63B5,877493,80,80,15
DEATH_ONLY,100,0x000D63B6,877494,3,3,137
DEATH_ONLY,100,0x000D63B7,877495,152,152,224
DEATH_ONLY,100,0x000D63B8,877496,1,1,182
DEATH_ONLY,100,0x000D63B9,877497,3,3,0
DEATH_ONLY,100,0x000D63BB,877499,64,64,0
DEATH_ONLY,100,0x000D63BD,877501,15,15,1
DEATH_ONLY,100,0x000D63BE,877502,137,137,0
DEATH_ONLY,100,0x000D63BF,877503,224,224,0
DEATH_ONLY,100,0x000D63C0,877504,182,182,237
DEATH_ONLY,100,0x000D63C3,877507,0,0,40
DEATH_ONLY,100,0x000D63C5,877509,1,1,80
DEATH_ONLY,100,0x000D63C6,877510,0,0,3
DEATH_ONLY,100,0x000D63C7,877511,0,0,152
DEATH_ONLY,100,0x000D63C8,877512,237,237,1
DEATH_ONLY,100,0x000D63C9,877513,0,0,3
DEATH_ONLY,100,0x000D63CB,877515,40,40,64
DEATH_ONLY,100,0x000D63CF,877519,152,152,224
DEATH_ONLY,100,0x000D63D0,877520,1,1,182
DEATH_ONLY,100,0x000D63D1,877521,3,3,0
DEATH_ONLY,100,0x000D63D3,877523,64,64,0
DEATH_ONLY,100,0x000D63D5,877525,15,15,1
DEATH_ONLY,100,0x000D63D6,877526,139,139,0
DEATH_ONLY,100,0x000D63D7,877527,64,64,0
DEATH_ONLY,100,0x000D63E1,877537,0,0,3
DEATH_ONLY,100,0x000D63EA,877546,0,0,12
DEATH_ONLY,100,0x000D63ED,877549,0,0,15
DEATH_ONLY,100,0x000D63EF,877551,0,0,128
DEATH_ONLY,100,0x000D63F2,877554,0,0,20
DEATH_ONLY,100,0x000D63F3,877555,0,0,6
DEATH_ONLY,100,0x000D63F6,877558,0,0,156
DEATH_ONLY,100,0x000D63F7,877559,0,0,16
DEATH_ONLY,100,0x000D63F8,877560,186,186,183
DEATH_ONLY,100,0x000D63FB,877563,2,2,0
DEATH_ONLY,100,0x000D63FE,877566,0,0,32
DEATH_ONLY,100,0x000D6405,877573,8,8,0
DEATH_ONLY,100,0x000D6414,877588,0,0,1
DEATH_ONLY,100,0x000D6429,877609,0,0,38
DEATH_ONLY,100,0x000D642C,877612,0,0,31
DEATH_ONLY,100,0x000D6432,877618,0,0,3
DEATH_ONLY,100,0x000D643A,877626,0,0,16
DEATH_ONLY,100,0x000D6440,877632,237,237,6
DEATH_ONLY,100,0x000D6442,877634,64,64,0
DEATH_ONLY,100,0x000D6443,877635,40,40,0
DEATH_ONLY,100,0x000D6444,877636,0,0,5
DEATH_ONLY,100,0x000D6445,877637,79,79,0
DEATH_ONLY,100,0x000D6446,877638,195,195,1
DEATH_ONLY,100,0x000D6447,877639,152,152,56
DEATH_ONLY,100,0x000D644E,877646,139,139,137
DEATH_ONLY,100,0x000D644F,877647,64,64,224
DEATH_ONLY,100,0x000D6450,877648,188,188,237
DEATH_ONLY,100,0x000D6451,877649,0,0,35
DEATH_ONLY,100,0x000D6452,877650,12,12,0
DEATH_ONLY,100,0x000D6453,877651,6,6,40
DEATH_ONLY,100,0x000D6455,877653,15,15,79
DEATH_ONLY,100,0x000D6457,877655,128,128,152
DEATH_ONLY,100,0x000D6458,877656,188,188,1
DEATH_ONLY,100,0x000D6459,877657,0,0,3
DEATH_ONLY,100,0x000D645A,877658,20,20,0
DEATH_ONLY,100,0x000D645B,877659,6,6,64
DEATH_ONLY,100,0x000D645C,877660,0,0,128
DEATH_ONLY,100,0x000D645D,877661,33,33,15
DEATH_ONLY,100,0x000D645E,877662,156,156,139
DEATH_ONLY,100,0x000D645F,877663,16,16,64
DEATH_ONLY,100,0x000D6460,877664,183,183,188
DEATH_ONLY,100,0x000D6462,877666,0,0,12
DEATH_ONLY,100,0x000D6463,877667,0,0,6
DEATH_ONLY,100,0x000D6465,877669,0,0,15
DEATH_ONLY,100,0x000D6466,877670,32,32,140
DEATH_ONLY,100,0x000D6467,877671,0,0,64
DEATH_ONLY,100,0x000D6468,877672,231,231,188
DEATH_ONLY,100,0x000D646A,877674,0,0,20
DEATH_ONLY,100,0x000D646B,877675,0,0,6
DEATH_ONLY,100,0x000D646D,877677,0,0,33
DEATH_ONLY,100,0x000D646E,877678,0,0,156
DEATH_ONLY,100,0x000D646F,877679,0,0,16
DEATH_ONLY,100,0x000D6470,877680,186,186,183
DEATH_ONLY,100,0x000D6472,877682,20,20,0
DEATH_ONLY,100,0x000D6473,877683,2,2,0
DEATH_ONLY,100,0x000D6475,877685,16,16,0
DEATH_ONLY,100,0x000D6476,877686,0,0,32
DEATH_ONLY,100,0x000D6478,877688,248,248,231
DEATH_ONLY,100,0x000D647C,877692,3,3,0
DEATH_ONLY,100,0x000D647D,877693,9,9,0
DEATH_ONLY,100,0x000D6480,877696,251,251,186
DEATH_ONLY,100,0x000D6482,877698,0,0,20
DEATH_ONLY,100,0x000D6483,877699,0,0,2
DEATH_ONLY,100,0x000D6484,877700,255,255,0
DEATH_ONLY,100,0x000D6485,877701,255,255,16
DEATH_ONLY,100,0x000D6486,877702,255,255,0
DEATH_ONLY,100,0x000D6487,877703,255,255,0
DEATH_ONLY,100,0x000D6488,877704,250,250,248
DEATH_ONLY,100,0x000D648C,877708,0,0,2
DEATH_ONLY,100,0x000D648D,877709,0,0,6
DEATH_ONLY,100,0x000D648E,877710,0,0,12
DEATH_ONLY,100,0x000D648F,877711,0,0,32
DEATH_ONLY,100,0x000D6490,877712,252,252,251
DEATH_ONLY,100,0x000D6491,877713,38,38,0
DEATH_ONLY,100,0x000D6492,877714,160,160,0
DEATH_ONLY,100,0x000D6493,877715,4,4,0
DEATH_ONLY,100,0x000D6494,877716,31,31,255
DEATH_ONLY,100,0x000D6495,877717,16,16,255
DEATH_ONLY,100,0x000D6496,877718,147,147,255
DEATH_ONLY,100,0x000D6497,877719,251,251,255
DEATH_ONLY,100,0x000D6498,877720,185,185,250
DEATH_ONLY,100,0x000D649A,877722,3,3,0
DEATH_ONLY,100,0x000D649B,877723,29,29,0
DEATH_ONLY,100,0x000D649C,877724,196,196,0
DEATH_ONLY,100,0x000D649D,877725,17,17,0
DEATH_ONLY,100,0x000D649E,877726,32,32,0
DEATH_ONLY,100,0x000D649F,877727,120,120,0
DEATH_ONLY,100,0x000D64A0,877728,188,188,252
DEATH_ONLY,100,0x000D64A1,877729,0,0,38
DEATH_ONLY,100,0x000D64A2,877730,16,16,160
DEATH_ONLY,100,0x000D64A3,877731,6,6,4
DEATH_ONLY,100,0x000D64A4,877732,0,0,31
DEATH_ONLY,100,0x000D64A5,877733,33,33,16
DEATH_ONLY,100,0x000D64A6,877734,156,156,147
DEATH_ONLY,100,0x000D64A7,877735,160,160,251
DEATH_ONLY,100,0x000D64A8,877736,6,6,185
DEATH_ONLY,100,0x000D64AA,877738,0,0,3
DEATH_ONLY,100,0x000D64AB,877739,0,0,29
DEATH_ONLY,100,0x000D64AC,877740,5,5,196
DEATH_ONLY,100,0x000D64AD,877741,0,0,17
DEATH_ONLY,100,0x000D64AE,877742,1,1,32
DEATH_ONLY,100,0x000D64AF,877743,56,56,120
DEATH_ONLY,100,0x000D64B0,877744,1,1,188
DEATH_ONLY,100,0x000D64B1,877745,3,3,0
DEATH_ONLY,100,0x000D64B2,877746,0,0,16
DEATH_ONLY,100,0x000D64B3,877747,64,64,6
DEATH_ONLY,100,0x000D64B4,877748,128,128,0
DEATH_ONLY,100,0x000D64B5,877749,15,15,33
DEATH_ONLY,100,0x000D64B6,877750,137,137,156
DEATH_ONLY,100,0x000D64B7,877751,224,224,160
DEATH_ONLY,100,0x000D64B8,877752,237,237,6
DEATH_ONLY,100,0x000D64BA,877754,64,64,0
DEATH_ONLY,100,0x000D64BB,877755,40,40,0
DEATH_ONLY,100,0x000D64BC,877756,0,0,5
DEATH_ONLY,100,0x000D64BD,877757,79,79,0
DEATH_ONLY,100,0x000D64BE,877758,195,195,1
DEATH_ONLY,100,0x000D64BF,877759,152,152,56
DEATH_ONLY,100,0x000D64C6,877766,139,139,137
DEATH_ONLY,100,0x000D64C7,877767,64,64,224
DEATH_ONLY,100,0x000D64C8,877768,188,188,237
DEATH_ONLY,100,0x000D64C9,877769,0,0,35
DEATH_ONLY,100,0x000D64CA,877770,12,12,0
DEATH_ONLY,100,0x000D64CB,877771,6,6,40
DEATH_ONLY,100,0x000D64CD,877773,15,15,79
DEATH_ONLY,100,0x000D64CE,877774,140,140,195
DEATH_ONLY,100,0x000D64D0,877776,188,188,1
DEATH_ONLY,100,0x000D64D1,877777,0,0,3
DEATH_ONLY,100,0x000D64D2,877778,20,20,0
DEATH_ONLY,100,0x000D64D3,877779,6,6,64
DEATH_ONLY,100,0x000D64D4,877780,0,0,128
DEATH_ONLY,100,0x000D64D5,877781,33,33,15
DEATH_ONLY,100,0x000D64D6,877782,156,156,139
DEATH_ONLY,100,0x000D64D7,877783,16,16,64
DEATH_ONLY,100,0x000D64D8,877784,183,183,188
DEATH_ONLY,100,0x000D64DA,877786,0,0,12
DEATH_ONLY,100,0x000D64DB,877787,0,0,6
DEATH_ONLY,100,0x000D64DD,877789,0,0,15
DEATH_ONLY,100,0x000D64DE,877790,32,32,139
DEATH_ONLY,100,0x000D64DF,877791,0,0,192
DEATH_ONLY,100,0x000D64E0,877792,231,231,188
DEATH_ONLY,100,0x000D64E2,877794,0,0,20
DEATH_ONLY,100,0x000D64E3,877795,0,0,6
DEATH_ONLY,100,0x000D64E5,877797,0,0,33
DEATH_ONLY,100,0x000D64E6,877798,0,0,156
DEATH_ONLY,100,0x000D64E7,877799,0,0,16
DEATH_ONLY,100,0x000D64E8,877800,186,186,183
DEATH_ONLY,100,0x000D64EA,877802,20,20,0
DEATH_ONLY,100,0x000D64EB,877803,2,2,0
DEATH_ONLY,100,0x000D64ED,877805,16,16,0
DEATH_ONLY,100,0x000D64EE,877806,0,0,32
DEATH_ONLY,100,0x000D64F0,877808,248,248,231
DEATH_ONLY,100,0x000D64F4,877812,3,3,0
DEATH_ONLY,100,0x000D64F8,877816,251,251,186
DEATH_ONLY,100,0x000D64FA,877818,0,0,20
DEATH_ONLY,100,0x000D64FB,877819,0,0,2
DEATH_ONLY,100,0x000D64FC,877820,255,255,0
DEATH_ONLY,100,0x000D64FD,877821,255,255,16
DEATH_ONLY,100,0x000D64FE,877822,255,255,0
DEATH_ONLY,100,0x000D64FF,877823,255,255,0
DEATH_ONLY,100,0x000D6500,877824,250,250,248
DEATH_ONLY,100,0x000D6504,877828,0,0,2
DEATH_ONLY,100,0x000D6505,877829,0,0,6
DEATH_ONLY,100,0x000D6506,877830,0,0,12
DEATH_ONLY,100,0x000D6507,877831,0,0,33
DEATH_ONLY,100,0x000D6508,877832,252,252,251
DEATH_ONLY,100,0x000D6509,877833,38,38,0
DEATH_ONLY,100,0x000D650A,877834,160,160,0
DEATH_ONLY,100,0x000D650B,877835,4,4,0
DEATH_ONLY,100,0x000D650C,877836,31,31,255
DEATH_ONLY,100,0x000D650D,877837,16,16,255
DEATH_ONLY,100,0x000D650E,877838,147,147,255
DEATH_ONLY,100,0x000D650F,877839,251,251,255
DEATH_ONLY,100,0x000D6510,877840,185,185,250
DEATH_ONLY,100,0x000D6512,877842,3,3,0
DEATH_ONLY,100,0x000D6513,877843,29,29,0
DEATH_ONLY,100,0x000D6514,877844,196,196,0
DEATH_ONLY,100,0x000D6515,877845,17,17,0
DEATH_ONLY,100,0x000D6516,877846,32,32,0
DEATH_ONLY,100,0x000D6517,877847,120,120,0
DEATH_ONLY,100,0x000D6518,877848,188,188,252
DEATH_ONLY,100,0x000D6519,877849,0,0,38
DEATH_ONLY,100,0x000D651A,877850,16,16,160
DEATH_ONLY,100,0x000D651B,877851,6,6,4
DEATH_ONLY,100,0x000D651C,877852,0,0,31
DEATH_ONLY,100,0x000D651D,877853,33,33,16
DEATH_ONLY,100,0x000D651E,877854,156,156,147
DEATH_ONLY,100,0x000D651F,877855,160,160,251
DEATH_ONLY,100,0x000D6520,877856,6,6,185
DEATH_ONLY,100,0x000D6522,877858,0,0,3
DEATH_ONLY,100,0x000D6523,877859,0,0,29
DEATH_ONLY,100,0x000D6524,877860,5,5,196
DEATH_ONLY,100,0x000D6525,877861,0,0,17
DEATH_ONLY,100,0x000D6526,877862,1,1,32
DEATH_ONLY,100,0x000D6527,877863,56,56,120
DEATH_ONLY,100,0x000D6528,877864,1,1,188
DEATH_ONLY,100,0x000D6529,877865,3,3,0
DEATH_ONLY,100,0x000D652A,877866,0,0,16
DEATH_ONLY,100,0x000D652B,877867,64,64,6
DEATH_ONLY,100,0x000D652C,877868,128,128,0
DEATH_ONLY,100,0x000D652D,877869,15,15,33
DEATH_ONLY,100,0x000D652E,877870,137,137,156
DEATH_ONLY,100,0x000D652F,877871,224,224,160
DEATH_ONLY,100,0x000D6530,877872,237,237,6
DEATH_ONLY,100,0x000D6532,877874,64,64,0
DEATH_ONLY,100,0x000D6533,877875,40,40,0
DEATH_ONLY,100,0x000D6534,877876,0,0,5
DEATH_ONLY,100,0x000D6535,877877,79,79,0
DEATH_ONLY,100,0x000D6536,877878,195,195,1
DEATH_ONLY,100,0x000D6537,877879,152,152,56
DEATH_ONLY,100,0x000D653E,877886,139,139,137
DEATH_ONLY,100,0x000D653F,877887,64,64,224
DEATH_ONLY,100,0x000D6540,877888,188,188,237
DEATH_ONLY,100,0x000D6541,877889,0,0,35
DEATH_ONLY,100,0x000D6542,877890,12,12,0
DEATH_ONLY,100,0x000D6543,877891,6,6,40
DEATH_ONLY,100,0x000D6545,877893,15,15,79
DEATH_ONLY,100,0x000D654A,877898,20,20,12
DEATH_ONLY,100,0x000D654D,877901,33,33,15
DEATH_ONLY,100,0x000D654E,877902,156,156,146
DEATH_ONLY,100,0x000D654F,877903,16,16,0
DEATH_ONLY,100,0x000D6550,877904,183,183,188
DEATH_ONLY,100,0x000D6552,877906,0,0,12
DEATH_ONLY,100,0x000D6553,877907,0,0,6
DEATH_ONLY,100,0x000D6555,877909,0,0,15
DEATH_ONLY,100,0x000D6556,877910,32,32,146
DEATH_ONLY,100,0x000D6558,877912,231,231,188
DEATH_ONLY,100,0x000D655A,877914,0,0,20
DEATH_ONLY,100,0x000D655B,877915,0,0,6
DEATH_ONLY,100,0x000D655D,877917,0,0,33
DEATH_ONLY,100,0x000D655E,877918,0,0,126
DEATH_ONLY,100,0x000D655F,877919,0,0,192
DEATH_ONLY,100,0x000D6560,877920,186,186,231
DEATH_ONLY,100,0x000D6562,877922,20,20,0
DEATH_ONLY,100,0x000D6563,877923,2,2,0
DEATH_ONLY,100,0x000D6565,877925,16,16,0
DEATH_ONLY,100,0x000D6568,877928,248,248,186
DEATH_ONLY,100,0x000D656A,877930,0,0,20
DEATH_ONLY,100,0x000D656B,877931,0,0,2
DEATH_ONLY,100,0x000D6570,877936,251,251,248
DEATH_ONLY,100,0x000D6574,877940,255,255,2
DEATH_ONLY,100,0x000D6575,877941,255,255,6
DEATH_ONLY,100,0x000D6576,877942,255,255,12
DEATH_ONLY,100,0x000D6577,877943,255,255,40
DEATH_ONLY,100,0x000D6578,877944,250,250,251
DEATH_ONLY,100,0x000D657C,877948,0,0,90
DEATH_ONLY,100,0x000D657F,877951,0,0,255
DEATH_ONLY,100,0x000D6581,877953,38,38,21
DEATH_ONLY,100,0x000D6582,877954,160,160,152
DEATH_ONLY,100,0x000D6584,877956,31,31,95
