rank,region,address_hex,data_type,kind,score,center,auto_aim_down,target_head,target_upper_body,target_lower_body,target_lost,head_upper_delta,upper_lower_delta,head_lower_delta,down_delta,lost_delta,ascending,descending,monotonic,progression_score,down_extension_score,screen_like_score,normalized_score,return_to_center_score
113,ARM_CORE,0x000D60BC,U32_BE,BODY_PROGRESSION,24584586296.0,1610537976,0,3289456760,3289456760,2112776,3289456760,0,-3287343984,-3287343984,-1610537976,1678918784,false,false,false,24584586296.0,3088539888,0,0,2939101616
114,ARM_CORE,0x000D5BB8,U32_BE,BODY_PROGRESSION,24528289792.0,2986344448,2986344448,2986344448,2986344448,100663296,2986344448,0,-2885681152,-2885681152,0,0,false,false,false,24528289792.0,5771362304,0,0,11542724608
115,ARM_CORE,0x000D5C08,U32_BE,BODY_PROGRESSION,24528289792.0,2986344448,2986344448,2986344448,2986344448,100663296,2986344448,0,-2885681152,-2885681152,0,0,false,false,false,24528289792.0,5771362304,0,0,11542724608
116,ARM_CORE,0x000D5EC8,U32_BE,AUTO_AIM_DOWN,24396902408,4160749568,100663296,3120567298,4211081216,4229273604,4211081216,1090513918,18192388,1108706306,-4060086272,50331648,true,false,true,20464982029.0,24396902408,0,0,12152344584
117,ARM_CORE,0x000D5F18,U32_BE,AUTO_AIM_DOWN,24360517632,4160749568,100663296,3120567298,4211081216,4211081216,4211081216,1090513918,0,1090513918,-4060086272,50331648,false,false,false,9168705007.0,24360517632,0,0,12079575032
118,ARM_CORE,0x000D5F68,U32_BE,AUTO_AIM_DOWN,24360517632,4160749568,100663296,3120567298,4229273604,4211081216,4211081216,1108706306,-18192388,1090513918,-4060086272,50331648,false,false,false,9350628887.0,24360517632,0,0,12152344584
119,ARM_CORE,0x000D5EE8,U32_BE,BODY_PROGRESSION,24352148178.5,3154120710,3120567298,3103785757,100663296,3154119686,100663296,-3003122461,3053456390,50333929,-33553412,-3053457414,false,false,false,24352148178.5,-5905596404,0,0,-12146726928
120,ARM_CORE,0x000D610C,U32_BE,BODY_PROGRESSION,23889486284.0,1610537976,0,3289456760,3289456760,83889248,3289456760,0,-3205567512,-3205567512,-1610537976,1678918784,false,false,false,23889486284.0,3252092832,0,0,2611995728
121,ARM_CORE,0x000D5DEC,U32_BE,BODY_PROGRESSION,23889337296.0,1610537976,0,3289456760,3289456760,83906776,3289456760,0,-3205549984,-3205549984,-1610537976,1678918784,false,false,false,23889337296.0,3252127888,0,0,2611925616
122,ARM_CORE,0x000D601C,U32_BE,BODY_PROGRESSION,23625464602.5,0,0,1509949695,2092888,3289456760,3289456760,-1507856807,3287363872,1779507065,0,3289456760,false,false,false,23625464602.5,0,0,0,-13166198592
123,ARM_CORE,0x000D5F84,U32_BE,BODY_PROGRESSION,23426951188.0,3289456760,1048576,1610537976,83888632,2088936,2078440,-1526649344,-81799696,-1608449040,-3288408184,-3287378320,false,true,true,23426951188.0,6580956816,0,0,-13288414032
124,ARM_CORE,0x000D5DE8,U32_BE,BODY_PROGRESSION,23275565224.5,4229273604,3875536896,3103785757,3103785757,100663296,3103785757,0,-3003122461,-3003122461,-353736708,-1125487847,false,false,false,23275565224.5,6713718338,0,0,3716060484
125,ARM_CORE,0x000D6108,U32_BE,BODY_PROGRESSION,23275565224.5,4229273604,3875536896,3103785757,3103785757,100663296,3103785757,0,-3003122461,-3003122461,-353736708,-1125487847,false,false,false,23275565224.5,6713718338,0,0,3716060484
126,ARM_CORE,0x000D5D98,U32_BE,AUTO_AIM_DOWN,22649241600,100663296,3875536896,100663296,100663296,100663296,100663296,0,0,0,3774873600,0,false,false,false,0.0,22649241600,0,0,7549747200
127,ARM_CORE,0x000D5FB0,U32_BE,AUTO_AIM_DOWN,22649241600,3875536896,100663296,3875536896,4229273604,4160749568,4160749568,353736708,-68524036,285212672,-3774873600,285212672,false,false,false,2539122728.0,22649241600,0,0,6682992656
128,ARM_CORE,0x000D6050,U32_BE,AUTO_AIM_DOWN,22649241600,3875536896,100663296,3120567298,4160749568,4160749568,4160749568,1040182270,0,1040182270,-3774873600,285212672,false,false,false,8271123951.0,22649241600,0,0,9428774904
129,ARM_CORE,0x000D6154,U32_BE,BODY_PROGRESSION,22616472649.5,1610537976,2074432,1610537976,1610537976,4294967295,1509949695,0,2684429319,2684429319,-1608463544,-100588281,false,false,false,22616472649.5,14818463340,0,0,13149938116
130,ARM_CORE,0x000D3DB8,U32_BE,BODY_PROGRESSION,21700263048.5,3165074598,3194165690,3172867675,998613625,3159022386,3175829357,-2174254050,2160408761,-13845289,29091092,10754759,false,false,false,21700263048.5,165141458,0,0,8669160312
131,ARM_NEAR_X,0x000D3DB8,U32_BE,BODY_PROGRESSION,21699598602.5,3164787461,3194165690,3172867675,998613625,3159022386,3175874443,-2174254050,2160408761,-13845289,29378229,11086982,false,false,false,21699598602.5,165625560,0,0,8667076802
132,ARM_CORE,0x000D3DC4,U32_BE,BODY_PROGRESSION,21680821549.5,3165224034,3194219590,3173287677,1000810335,3158023902,3175752138,-2172477342,2157213567,-15263775,28995556,10528104,false,false,false,21680821549.5,167317392,0,0,8663675648
133,ARM_NEAR_X,0x000D3DC4,U32_BE,BODY_PROGRESSION,21680143153.5,3164926304,3194219590,3173287677,1000810335,3158023902,3175793606,-2172477342,2157213567,-15263775,29293286,10867302,false,false,false,21680143153.5,167829916,0,0,8661557524
134,ARM_CORE,0x000D5FDC,U32_BE,BODY_PROGRESSION,21664951520.0,3289456760,1509949695,3289456760,1020480,83911384,83910152,-3288436280,82890904,-3205545376,-1779507065,-3205546608,false,false,false,21664951520.0,3559011666,0,0,-8931613614
135,ARM_CORE,0x000D36B8,U32_BE,BODY_PROGRESSION,21526420573.5,3154530088,1012294804,1003232003,3159492715,1018329230,3161300441,2156260712,-2141163485,15097227,-2142235284,6770353,false,false,false,21526420573.5,8567469282,0,0,12855350592
136,ARM_CORE,0x000D3958,U32_BE,BODY_PROGRESSION,21524877675.5,1018902279,3172145175,1020735175,3167606627,1013696320,1017068723,2146871452,-2153910307,-7038855,2153242896,-1833556,false,false,false,21524877675.5,12926202182,0,0,12907458572
137,ARM_CORE,0x000D36D0,U32_BE,BODY_PROGRESSION,21499949069.5,1007077096,3159865404,3150651668,1012095956,3165714499,1013898153,-2138555712,2153618543,15062831,2152788308,6821057,false,false,false,21499949069.5,8609209308,0,0,12865482332
138,ARM_CORE,0x000D3924,U32_BE,BODY_PROGRESSION,21487168813.0,1022945971,1021720125,1025855317,3168393091,1015101619,1008138291,2142537774,-2153291472,-10753698,-1225846,-14807680,false,false,false,21487168813.0,-11474964,0,0,8497156140
139,ARM_CORE,0x000D3638,U32_BE,BODY_PROGRESSION,21485277244.0,983615578,3119554848,3091824128,969786848,3124623136,976672016,-2122037280,2154836288,32799008,2135939270,-6943562,false,false,false,21485277244.0,8540006532,0,0,12835675196
140,ARM_CORE,0x000D3A10,U32_BE,BODY_PROGRESSION,21476094742.0,1011747413,3193088680,3142459672,1002389478,3155170368,1028071470,-2140070194,2152780890,12710696,2181341267,16324057,false,false,false,21476094742.0,8768553578,0,0,12843213638
141,ARM_CORE,0x000D3A1C,U32_BE,BODY_PROGRESSION,21463761742.0,1011056020,3193453527,3141118448,1003688974,3155610512,1027913791,-2137429474,2151921538,14492064,2182397507,16857771,false,false,false,21463761742.0,8771560516,0,0,12837618998
142,ARM_CORE,0x000D3FD0,U32_BE,BODY_PROGRESSION,21426987486.5,3081600805,981550003,987323802,3133156049,985685477,3104231178,2145832247,-2147470572,-1638325,-2100050802,22630373,false,false,false,21426987486.5,8363213410,0,0,12608940908
143,ARM_NEAR_X,0x000D3FD0,U32_BE,BODY_PROGRESSION,21426987486.5,3081600805,981550003,987323802,3133156049,985685477,3104231178,2145832247,-2147470572,-1638325,-2100050802,22630373,false,false,false,21426987486.5,8363213410,0,0,12608940908
144,ARM_CORE,0x000D3C40,U32_BE,BODY_PROGRESSION,21425936191.0,3162213690,1041584444,1017912486,3165491716,1036638052,3173097570,2147579230,-2128853664,18725566,-2120629246,10883880,false,false,false,21425936191.0,8470642008,0,0,12744504372
145,ARM_NEAR_X,0x000D3C40,U32_BE,BODY_PROGRESSION,21424673595.0,3161197709,1041584444,1017912486,3165491716,1036638052,3172712887,2147579230,-2128853664,18725566,-2119613265,11515178,false,false,false,21424673595.0,8465315488,0,0,12737422026
146,ARM_CORE,0x000D3C64,U32_BE,BODY_PROGRESSION,21424561294.5,3197974594,1077585288,1054286796,3201889922,1073499449,3209300087,2147603126,-2128390473,19212653,-2120389306,11325493,false,false,false,21424561294.5,8467077916,0,0,12740587172
147,ARM_NEAR_X,0x000D3C64,U32_BE,BODY_PROGRESSION,21424253024.5,3197339606,1077585288,1054286796,3201889922,1073499449,3208819234,2147603126,-2128390473,19212653,-2119754318,11479628,false,false,false,21424253024.5,8464229694,0,0,12738084116
148,ARM_NEAR_X,0x000D3CAC,U32_BE,BODY_PROGRESSION,21358150765.5,3199651292,1066281054,1046176424,3187674952,1066241363,3213019845,2141498528,-2121433589,20064939,-2133370238,13368553,false,false,false,21358150765.5,8506823228,0,0,12725786164
149,ARM_CORE,0x000D3CAC,U32_BE,BODY_PROGRESSION,21358150765.5,3199651292,1066281054,1046176424,3187674952,1066241363,3213019845,2141498528,-2121433589,20064939,-2133370238,13368553,false,false,false,21358150765.5,8506823228,0,0,12725786164
150,ARM_CORE,0x000D3C48,U32_BE,BODY_PROGRESSION,21326985751.5,1017813413,1019627535,1025868109,3147794065,1010737526,1028255295,2121925956,-2137056539,-15130583,1814122,10441882,false,false,false,21326985751.5,4152742,0,0,8468319344
151,ARM_NEAR_X,0x000D3C48,U32_BE,BODY_PROGRESSION,21326303833.5,1017512379,1019627535,1025868109,3147794065,1010737526,1028295220,2121925956,-2137056539,-15130583,2115156,10782841,false,false,false,21326303833.5,4674960,0,0,8466193740
152,ARM_CORE,0x000D3C6C,U32_BE,BODY_PROGRESSION,21321480352.5,1054162955,1056430607,1062134173,3183962162,1047415248,1065118155,2121827989,-2136546914,-14718925,2267652,10955200,false,false,false,21321480352.5,5190926,0,0,8463081360
153,ARM_NEAR_X,0x000D3C6C,U32_BE,BODY_PROGRESSION,21320627956.5,1053786663,1056430607,1062134173,3183962162,1047415248,1065168061,2121827989,-2136546914,-14718925,2643944,11381398,false,false,false,21320627956.5,5843698,0,0,8460424360
154,ARM_CORE,0x000D3DD8,U32_BE,BODY_PROGRESSION,21299342809.0,3142579944,1042401844,1017997606,3161150856,1067876352,3171265730,2143153250,-2093274504,49878746,-2100178100,28685786,false,false,false,21299342809.0,8394289844,0,0,12543482912
155,ARM_NEAR_X,0x000D3DD8,U32_BE,BODY_PROGRESSION,21292009881.0,3138516020,1042401844,1017997606,3161150856,1067876352,3170868270,2143153250,-2093274504,49878746,-2096114176,32352250,false,false,false,21292009881.0,8370701220,0,0,12506023352
156,ARM_CORE,0x000D5C44,U32_BE,BODY_PROGRESSION,21261925609.5,552427370,549871608,378493124,506486166,1509949695,525426580,127993042,1003463529,1131456571,-2555762,-27000790,true,false,true,21261925609.5,1876377642,0,0,4314931488
157,ARM_CORE,0x000D5CC4,U32_BE,BODY_PROGRESSION,20792899414.0,1397648176,3360321003,874642716,2243787165,2195136,1240473423,1369144449,-2241592029,-872447580,1962672827,-157174753,false,false,false,20792899414.0,14252593536,0,0,11634315746
158,ARM_CORE,0x000D61C0,U32_BE,BODY_PROGRESSION,20559383559.0,3154119686,4211081216,3154119686,3154119686,16908352,100663296,0,-3137211334,-3137211334,1056961530,-3053456390,false,false,false,20559383559.0,6509279068,0,0,-9764882724
159,ARM_CORE,0x000D6140,U32_BE,AUTO_AIM_DOWN,20199788552,4160749568,100663296,4160749568,4160749568,3120567298,3120567298,0,-1040182270,-1040182270,-4060086272,-1040182270,false,false,false,6761184755.0,20199788552,0,0,3959443464
160,ARM_CORE,0x000D5CB4,U32_BE,BODY_PROGRESSION,20098356186.0,1397648176,3360321003,874642716,2243787165,83906104,1240473423,1369144449,-2159881061,-790736612,1962672827,-157174753,false,false,false,20098356186.0,14089171600,0,0,11307471874
161,ARM_CORE,0x000D61E0,U32_BE,AUTO_AIM_DOWN,20065560580,4160749568,100663296,4160749568,4160749568,3053453312,3120567298,0,-1107296256,-1107296256,-4060086272,-1040182270,false,false,false,7331653636.0,20065560580,0,0,4227899408
162,ARM_CORE,0x000D5FD8,U32_BE,BODY_PROGRESSION,20023635286.5,3103785757,4211081216,3103785757,3154119686,100663296,100663296,50333929,-3053456390,-3003122461,1107295459,-3003122461,false,false,false,20023635286.5,6643772754,0,0,-9596563210
163,ARM_CORE,0x000D6078,U32_BE,BODY_PROGRESSION,19948143097.0,3103785757,4160749568,3154120710,100663296,100663296,100663296,-3053457414,0,-3053457414,1056963811,-3003122461,false,false,false,19948143097.0,6341782866,0,0,-9697222410
164,ARM_CORE,0x000D5F88,U32_BE,BODY_PROGRESSION,19922985860.5,3154120710,4160749568,3103785757,3154121734,100663296,100663296,50335977,-3053458438,-3003122461,1006628858,-3053457414,false,false,false,19922985860.5,6039773148,0,0,-10200567844
165,ARM_CORE,0x000D60C8,U32_BE,BODY_PROGRESSION,19847481895.0,3154120710,4160749568,100663296,100663296,3154121734,100663296,0,3053458438,3053458438,1006628858,-3053457414,false,false,false,19847481895.0,-67143728,0,0,-10200567844
166,ARM_CORE,0x000D5DF8,U32_BE,BODY_PROGRESSION,19847464487.0,3154120710,4160749568,100663296,100663296,3154119686,100663296,0,3053456390,3053456390,1006628858,-3053457414,false,false,false,19847464487.0,-67139632,0,0,-10200576036
167,ARM_CORE,0x000D5E48,U32_BE,BODY_PROGRESSION,19847464487.0,3154120710,4160749568,100663296,100663296,3154119686,100663296,0,3053456390,3053456390,1006628858,-3053457414,false,false,false,19847464487.0,-67139632,0,0,-10200576036
168,ARM_CORE,0x000D5E98,U32_BE,BODY_PROGRESSION,19847464487.0,3154120710,3120567298,100663296,100663296,3154119686,100663296,0,3053456390,3053456390,-33553412,-3053457414,false,false,false,19847464487.0,-5905596404,0,0,-12146726928
169,ARM_CORE,0x000D5EBC,U32_BE,AUTO_AIM_DOWN,19734643408,0,3289456760,2074432,1048576,0,1048576,-1025856,-1048576,-2074432,3289456760,1048576,false,true,true,39358908.0,19734643408,0,0,6578822640
170,ARM_CORE,0x000D6134,U32_BE,AUTO_AIM_DOWN,19732583504,0,3289456760,0,0,4096,2074432,0,4096,4096,3289456760,2074432,false,false,false,-4114048.0,19732583504,0,0,6562334448
171,ARM_CORE,0x000D6184,U32_BE,AUTO_AIM_DOWN,19732567120,0,3289456760,0,0,12288,2074432,0,12288,12288,3289456760,2074432,false,false,false,-4044416.0,19732567120,0,0,6562367216
172,ARM_CORE,0x000D5F0C,U32_BE,AUTO_AIM_DOWN,19732546256,0,3289456760,2074432,1048576,1048576,1048576,-1025856,0,-1025856,3289456760,1048576,false,false,false,6622624.0,19732546256,0,0,6574628336
173,ARM_CORE,0x000D5F5C,U32_BE,AUTO_AIM_DOWN,19732546256,0,3289456760,2074432,0,1048576,1048576,-2074432,1048576,-1025856,3289456760,1048576,false,false,false,17108384.0,19732546256,0,0,6578822640
174,ARM_CORE,0x000D61D4,U32_BE,AUTO_AIM_DOWN,19731111728,0,3289456760,0,0,739984,2074432,0,739984,739984,3289456760,2074432,false,false,false,2141000.0,19731111728,0,0,6565278000
175,ARM_CORE,0x000D5FA4,U32_BE,AUTO_AIM_DOWN,19730618448,1020352,3289456760,1019136,0,0,0,-1019136,0,-1019136,3288436408,-1020352,false,false,false,6621952.0,19730618448,0,0,6572786544
176,ARM_CORE,0x000D5D8C,U32_BE,AUTO_AIM_DOWN,19730610000,3289456760,1021760,3289456760,3289456760,3289456760,3289456760,0,0,0,-3288435000,0,false,false,false,0.0,19730610000,0,0,6576870000
177,ARM_CORE,0x000D5DC4,U32_BE,AUTO_AIM_DOWN,19724293968,2074432,3289456760,0,0,0,0,0,0,0,3287382328,-2074432,false,false,false,-4148864.0,19724293968,0,0,6558169200
178,ARM_CORE,0x000D60E4,U32_BE,AUTO_AIM_DOWN,19723569744,2195136,3289456760,0,0,0,0,0,0,0,3287261624,-2195136,false,false,false,-4390272.0,19723569744,0,0,6556962160
179,ARM_CORE,0x000D5E14,U32_BE,AUTO_AIM_DOWN,19722196816,2074432,3289456760,0,0,1048576,0,0,1048576,1048576,3287382328,-2074432,false,false,false,4764032.0,19722196816,0,0,6562363504
180,ARM_CORE,0x000D5E64,U32_BE,AUTO_AIM_DOWN,19722196816,2074432,3289456760,0,0,1048576,0,0,1048576,1048576,3287382328,-2074432,false,false,false,4764032.0,19722196816,0,0,6562363504
181,ARM_CORE,0x000D6094,U32_BE,AUTO_AIM_DOWN,19721968144,2112544,3289456760,0,0,1048576,0,0,1048576,1048576,3287344216,-2112544,false,false,false,4687808.0,19721968144,0,0,6561982384
182,ARM_CORE,0x000D3998,U32_BE,AUTO_AIM_DOWN,19680278652,0,3280046442,0,0,0,0,0,0,0,3280046442,0,false,false,false,0.0,19680278652,0,0,6560092884
183,ARM_CORE,0x000D399C,U32_BE,AUTO_AIM_DOWN,19657940796,0,3276323466,0,0,0,0,0,0,0,3276323466,0,false,false,false,0.0,19657940796,0,0,6552646932
184,ARM_CORE,0x000D3D44,U32_BE,AUTO_AIM_DOWN,19657940796,0,3276323466,0,0,0,0,0,0,0,3276323466,0,false,false,false,0.0,19657940796,0,0,6552646932
185,ARM_NEAR_X,0x000D3D44,U32_BE,AUTO_AIM_DOWN,19657940796,0,3276323466,0,0,0,0,0,0,0,3276323466,0,false,false,false,0.0,19657940796,0,0,6552646932
186,ARM_CORE,0x000D61B8,U32_BE,BODY_PROGRESSION,19562234373.0,100663296,4160749568,100663296,100663296,3120563202,3154120710,0,3019899906,3019899906,4060086272,3053457414,false,false,false,19562234373.0,12213802992,0,0,-4227887144
187,ARM_CORE,0x000D5BAC,U32_BE,BODY_PROGRESSION,19555262971.0,4284813127,123011072,23228114,11635755,3289456760,123011072,-11592359,3277821005,3266228646,-4161802055,-4161802055,false,false,false,19555262971.0,14656495486,0,0,-11859528310
188,ARM_NEAR_X,0x000D3F50,U32_BE,BODY_PROGRESSION,19515029596.5,0,3222619650,165192415,2147483650,2,856009132,1982291235,-2147483648,-165192413,3222619650,856009132,false,false,false,19515029596.5,17623699632,0,0,8187100836
189,ARM_CORE,0x000D3F50,U32_BE,BODY_PROGRESSION,19508861312.5,0,3222619650,165192415,2147483650,2,859093274,1982291235,-2147483648,-165192413,3222619650,859093274,false,false,false,19508861312.5,17617531348,0,0,8162427700
190,ARM_CORE,0x000D5F38,U32_BE,BODY_PROGRESSION,19419626090.5,3154120710,3120567298,3103785757,100663296,100663296,100663296,-3003122461,0,-3003122461,-33553412,-3053457414,false,false,false,19419626090.5,67106824,0,0,-12348062644
191,ARM_CORE,0x000D6168,U32_BE,BODY_PROGRESSION,19419626090.5,100663296,4160749568,100663296,100663296,3103785757,3154120710,0,3003122461,3003122461,4060086272,3053457414,false,false,false,19419626090.5,12247357882,0,0,-4294996924
192,ARM_CORE,0x000D6044,U32_BE,AUTO_AIM_DOWN,19233281568,83909832,3289456760,2112544,0,0,0,-2112544,0,-2112544,3205546928,-83909832,false,false,false,-149863040.0,19233281568,0,0,5748265376
193,ARM_CORE,0x000D5FEC,U32_BE,AUTO_AIM_DOWN,19233253296,83914544,3289456760,83907856,0,2074432,2074432,-83907856,2074432,-81833424,3205542216,-81840112,false,false,false,552648200.0,19233253296,0,0,6091994960
194,ARM_NEAR_X,0x000D3F64,U32_BE,BODY_PROGRESSION,19199014620.5,0,3222619650,404866188,2151833243,31,856009132,1746967055,-2151833212,-404866157,3222619650,856009132,false,false,false,19199014620.5,17623699574,0,0,8204499092
195,ARM_CORE,0x000D3F64,U32_BE,BODY_PROGRESSION,19192846234.5,0,3222619650,404866188,2151833243,43,859093274,1746967055,-2151833200,-404866145,3222619650,859093274,false,false,false,19192846234.5,17617531266,0,0,8179825908
196,ARM_CORE,0x000D6118,U32_BE,BODY_PROGRESSION,18991802356.0,100663296,4160749568,100663296,100663296,3053453312,3154119686,0,2952790016,2952790016,4060086272,3053456390,false,false,false,18991802356.0,12348024820,0,0,-4496318512
197,ARM_CORE,0x000D5CA4,U32_BE,BODY_PROGRESSION,18592443336.5,4294377447,4294377460,4294442989,4294377453,3289456760,4294377451,-65536,-1004920693,-1004986229,13,4,false,true,true,18592443336.5,2009841444,0,0,4019944910
198,ARM_CORE,0x000D6018,U32_BE,BODY_PROGRESSION,18522044728.5,4160749568,3875536896,4211081216,3154120710,3103785757,3103785757,-1056960506,-50334953,-1107295459,-285212672,-1056963811,false,true,true,18522044728.5,570425344,0,0,-3456103308
199,ARM_CORE,0x000D5F78,U32_BE,BODY_PROGRESSION,18384996656.5,4229273604,3875536896,4211081216,3154120710,3103785757,3103785757,-1056960506,-50334953,-1107295459,-353736708,-1125487847,false,true,true,18384996656.5,707473416,0,0,-3867247524
