rank,region,address_hex,data_type,kind,score,center,auto_aim_down,target_head,target_upper_body,target_lower_body,target_lost,head_upper_delta,upper_lower_delta,head_lower_delta,down_delta,lost_delta,ascending,descending,monotonic,progression_score,down_extension_score,screen_like_score,normalized_score,return_to_center_score
1325,ARM_CORE,0x000D389A,U16_BE,BODY_PROGRESSION,469094.0,35706,13354,60711,12852,61423,43480,-47859,48571,712,-22352,7774,false,false,false,469094.0,169998,0,0,176796
1326,ARM_CORE,0x000D3E16,U16_BE,BODY_PROGRESSION,467895.0,8608,57311,62195,10618,48121,21990,-51577,37503,-14074,48703,13382,false,false,false,467895.0,186428,0,0,196658
1327,ARM_CORE,0x000D5EB4,U16_BE,BODY_PROGRESSION,467338.0,31,32,0,50193,23040,15,50193,-27153,23040,1,-16,false,false,false,467338.0,45988,0,0,200646
1328,ARM_CORE,0x000D5F04,U16_BE,BODY_PROGRESSION,467074.5,31,1280,31,50193,23040,15,50162,-27153,23009,1249,-16,false,false,false,467074.5,48484,0,0,203018
1329,ARM_CORE,0x000D3DF6,U16_BE,BODY_PROGRESSION,465943.0,34910,41689,61471,57612,36395,40430,-3859,-21217,-25076,6779,5520,false,true,true,465943.0,26664,0,0,69702
1330,ARM_CORE,0x000D5FAC,U16_BE,BODY_PROGRESSION,465069.0,31,1280,0,50193,24574,31,50193,-25619,24574,1249,0,false,false,false,465069.0,51584,0,0,203270
1331,ARM_CORE,0x000D60E4,U16_BE,BODY_PROGRESSION,465067.0,33,50193,0,50193,24574,32,50193,-25619,24574,50160,-1,false,false,false,465067.0,251876,0,0,301084
1332,ARM_CORE,0x000D5F5C,U16_BE,BODY_PROGRESSION,465007.0,0,15,0,50193,24574,31,50193,-25619,24574,15,31,false,false,false,465007.0,49116,0,0,200554
1333,ARM_CORE,0x000D5FFC,U16_BE,BODY_PROGRESSION,464901.0,15,31,16,50193,24574,31,50177,-25619,24558,16,16,false,false,false,464901.0,49118,0,0,200612
1334,ARM_CORE,0x000D609C,U16_BE,BODY_PROGRESSION,464871.0,0,31,16,50193,24574,31,50177,-25619,24558,31,31,false,false,false,464871.0,49148,0,0,200522
1335,ARM_CORE,0x000D60DE,U16_BE,BODY_PROGRESSION,464360.5,39936,56312,42816,56312,255,23752,13496,-56057,-42561,16376,-16184,false,false,false,464360.5,145250,0,0,127508
1336,ARM_CORE,0x000D3E56,U16_BE,BODY_PROGRESSION,462482.0,7671,56032,61305,10797,46049,17528,-50508,35252,-15256,48361,9857,false,false,false,462482.0,193696,0,0,219898
1337,ARM_NEAR_X,0x000D3DF6,U16_BE,BODY_PROGRESSION,460719.0,34190,41689,61295,57612,36395,40430,-3683,-21217,-24900,7499,6240,false,true,true,460719.0,28104,0,0,64678
1338,ARM_CORE,0x000D36A6,U16_BE,BODY_PROGRESSION,458429.5,39323,31600,6281,58740,39888,47198,52459,-18852,33607,-7723,7875,false,false,false,458429.5,31718,0,0,162282
1339,ARM_CORE,0x000D36E6,U16_BE,BODY_PROGRESSION,458429.5,39323,31600,6281,58740,39888,47198,52459,-18852,33607,-7723,7875,false,false,false,458429.5,31718,0,0,162282
1340,ARM_NEAR_X,0x000D3C76,U16_BE,BODY_PROGRESSION,457708.5,13731,51062,52910,237,50037,46087,-52673,49800,-2873,37331,32356,false,false,false,457708.5,86662,0,0,26506
1341,ARM_CORE,0x000D5F40,U16_BE,BODY_PROGRESSION,457216.0,1536,47360,1536,63488,47616,48128,61952,-15872,46080,45824,46592,false,false,false,457216.0,90624,0,0,-33280
1342,ARM_CORE,0x000D5F90,U16_BE,BODY_PROGRESSION,457216.0,1536,64533,1536,63488,47616,48128,61952,-15872,46080,62997,46592,false,false,false,457216.0,192638,0,0,1066
1343,ARM_CORE,0x000D5F0C,U16_BE,BODY_PROGRESSION,456150.0,0,15,0,31,24574,31,31,24543,24574,15,31,true,false,true,456150.0,49116,0,0,98078
1344,ARM_CORE,0x000D5FCC,U16_BE,BODY_PROGRESSION,455889.5,23040,0,24574,31,15,23040,-24543,-16,-24559,-23040,0,false,true,true,455889.5,92190,0,0,144316
1345,ARM_CORE,0x000D5EBC,U16_BE,BODY_PROGRESSION,455806.0,0,1280,16,31,24574,31,15,24543,24558,1280,31,true,false,true,455806.0,51646,0,0,100544
1346,ARM_CORE,0x000D3E36,U16_BE,BODY_PROGRESSION,455784.5,35401,38778,61646,57178,37397,39264,-4468,-19781,-24249,3377,3863,false,true,true,455784.5,8544,0,0,72846
1347,ARM_CORE,0x000D5FB6,U16_BE,BODY_PROGRESSION,455772.0,0,38720,0,46824,8312,0,46824,-38512,8312,38720,0,false,false,false,455772.0,215696,0,0,264736
1348,ARM_CORE,0x000D6028,U16_BE,BODY_PROGRESSION,455254.0,64533,63488,1536,59136,59136,47360,57600,0,57600,-1045,-17173,false,false,false,455254.0,-21462,0,0,95106
1349,ARM_CORE,0x000D5E84,U16_BE,BODY_PROGRESSION,452821.5,23040,0,24574,31,15,24574,-24543,-16,-24559,-23040,1534,false,true,true,452821.5,89122,0,0,132044
1350,ARM_CORE,0x000D5F2C,U16_BE,BODY_PROGRESSION,452821.5,24574,0,24574,31,15,23040,-24543,-16,-24559,-24574,-1534,false,true,true,452821.5,95258,0,0,135112
1351,ARM_CORE,0x000D5F7C,U16_BE,BODY_PROGRESSION,452821.5,24574,16,24574,31,15,23040,-24543,-16,-24559,-24558,-1534,false,true,true,452821.5,95166,0,0,135080
1352,ARM_CORE,0x000D61B6,U16_BE,BODY_PROGRESSION,451280.0,48072,0,53216,0,0,48600,-53216,0,-53216,-48072,528,false,false,false,451280.0,191232,0,0,304784
1353,ARM_NEAR_X,0x000D3E36,U16_BE,BODY_PROGRESSION,451040.0,34910,38778,61471,57178,37397,39264,-4293,-19781,-24074,3868,4354,false,true,true,451040.0,9526,0,0,69200
1354,ARM_NEAR_X,0x000D3DDA,U16_BE,BODY_PROGRESSION,450645.5,47109,27250,8818,19736,35317,10189,10918,15581,26499,-19859,-36920,true,false,true,450645.5,21730,0,0,-149646
1355,ARM_CORE,0x000D5FDE,U16_BE,BODY_PROGRESSION,443360.0,8312,0,52160,0,0,8312,-52160,0,-52160,-8312,0,false,false,false,443360.0,33248,0,0,225264
1356,ARM_CORE,0x000D5EBE,U16_BE,BODY_PROGRESSION,442620.0,0,2552,0,61272,56312,42816,61272,-4960,56312,2552,42816,false,false,false,442620.0,32096,0,0,-92336
1357,ARM_CORE,0x000D3666,U16_BE,BODY_PROGRESSION,442110.5,27222,23472,7751,59523,51652,22343,51772,-7871,43901,-3750,-4879,false,false,false,442110.5,61602,0,0,175556
1358,ARM_CORE,0x000D5E98,U16_BE,BODY_PROGRESSION,439936.0,48128,64256,1536,63488,59136,1536,61952,-4352,57600,16128,-46592,false,false,false,439936.0,-18432,0,0,-92672
1359,ARM_CORE,0x000D5F10,U16_BE,BODY_PROGRESSION,437376.0,47616,48128,47616,1536,47360,59136,-46080,45824,-256,512,11520,false,false,false,437376.0,-19456,0,0,93184
1360,ARM_CORE,0x000D5DF8,U16_BE,BODY_PROGRESSION,433408.0,48128,63488,1536,63488,63488,1536,61952,0,61952,15360,-46592,false,false,false,433408.0,-31744,0,0,-94208
1361,ARM_CORE,0x000D5E48,U16_BE,BODY_PROGRESSION,433408.0,48128,63488,1536,63488,63488,1536,61952,0,61952,15360,-46592,false,false,false,433408.0,-31744,0,0,-94208
1362,ARM_CORE,0x000D6118,U16_BE,BODY_PROGRESSION,433408.0,1536,63488,1536,63488,63488,48128,61952,0,61952,61952,46592,false,false,false,433408.0,154624,0,0,-1024
1363,ARM_CORE,0x000D3DBA,U16_BE,BODY_PROGRESSION,431739.0,29291,16688,49866,18477,63776,29484,-31389,45299,13910,-12603,193,false,false,false,431739.0,144202,0,0,204858
1364,ARM_CORE,0x000D3C86,U16_BE,BODY_PROGRESSION,431051.0,59292,7217,7238,14807,33722,17737,7569,18915,26484,-52075,-41555,true,false,true,431051.0,178200,0,0,-122354
1365,ARM_NEAR_X,0x000D3C86,U16_BE,BODY_PROGRESSION,431051.0,59292,7217,7238,14807,33722,17737,7569,18915,26484,-52075,-41555,true,false,true,431051.0,178200,0,0,-122354
1366,ARM_CORE,0x000D600C,U16_BE,BODY_PROGRESSION,430881.5,0,15,23040,1280,31,16,-21760,-1249,-23009,15,16,false,true,true,430881.5,60,0,0,91938
1367,ARM_CORE,0x000D60AC,U16_BE,BODY_PROGRESSION,430881.5,0,15,23040,1280,31,16,-21760,-1249,-23009,15,16,false,true,true,430881.5,60,0,0,91938
1368,ARM_CORE,0x000D38B2,U16_BE,BODY_PROGRESSION,428575.5,58562,54168,33781,37596,60530,18949,3815,22934,26749,-4394,-39613,true,false,true,428575.5,-48926,0,0,-201120
1369,ARM_CORE,0x000D5FD4,U16_BE,BODY_PROGRESSION,426687.0,24574,16,50193,0,31,24574,-50193,31,-50162,-24558,0,false,false,false,426687.0,98262,0,0,249888
1370,ARM_CORE,0x000D610C,U16_BE,BODY_PROGRESSION,426640.5,24574,0,50193,0,0,24574,-50193,0,-50193,-24574,0,false,false,false,426640.5,98296,0,0,249920
1371,ARM_CORE,0x000D6134,U16_BE,BODY_PROGRESSION,426640.5,0,50193,0,50193,50193,0,50193,0,50193,50193,0,false,false,false,426640.5,200772,0,0,301158
1372,ARM_CORE,0x000D615C,U16_BE,BODY_PROGRESSION,426640.5,50193,0,50193,0,0,50193,-50193,0,-50193,-50193,0,false,false,false,426640.5,200772,0,0,301158
1373,ARM_CORE,0x000D6184,U16_BE,BODY_PROGRESSION,426640.5,0,50193,0,50193,50193,0,50193,0,50193,50193,0,false,false,false,426640.5,200772,0,0,301158
1374,ARM_CORE,0x000D61AC,U16_BE,BODY_PROGRESSION,426640.5,50193,0,50193,0,0,50193,-50193,0,-50193,-50193,0,false,false,false,426640.5,200772,0,0,301158
1375,ARM_CORE,0x000D61D4,U16_BE,BODY_PROGRESSION,426640.5,0,50193,0,50193,50193,0,50193,0,50193,50193,0,false,false,false,426640.5,200772,0,0,301158
1376,ARM_CORE,0x000D61FC,U16_BE,BODY_PROGRESSION,426640.5,50193,0,50193,0,0,50193,-50193,0,-50193,-50193,0,false,false,false,426640.5,200772,0,0,301158
1377,ARM_CORE,0x000D3C76,U16_BE,BODY_PROGRESSION,426590.0,49308,51062,6725,237,50037,46087,-6488,49800,43312,1754,-3221,false,false,false,426590.0,2624,0,0,176940
1378,ARM_CORE,0x000D5DC4,U16_BE,BODY_PROGRESSION,426578.5,31,50193,0,50193,50193,0,50193,0,50193,50162,-31,false,false,false,426578.5,200586,0,0,300848
1379,ARM_CORE,0x000D5E14,U16_BE,BODY_PROGRESSION,426578.5,31,50193,0,50193,50193,0,50193,0,50193,50162,-31,false,false,false,426578.5,200586,0,0,300848
1380,ARM_CORE,0x000D5E64,U16_BE,BODY_PROGRESSION,426578.5,31,50193,0,50193,50193,0,50193,0,50193,50162,-31,false,false,false,426578.5,200586,0,0,300848
1381,ARM_CORE,0x000D5D8C,U16_BE,BODY_PROGRESSION,426513.0,50193,15,50193,15,15,50193,-50178,0,-50178,-50178,0,false,false,false,426513.0,200712,0,0,301068
1382,ARM_CORE,0x000D5DAE,U16_BE,BODY_PROGRESSION,425612.0,50072,0,50072,0,0,50072,-50072,0,-50072,-50072,0,false,false,false,425612.0,200288,0,0,300432
1383,ARM_CORE,0x000D604E,U16_BE,BODY_PROGRESSION,423804.0,15392,50336,0,56312,56312,42816,56312,0,56312,34944,27424,false,false,false,423804.0,96880,0,0,75744
1384,ARM_CORE,0x000D60BC,U16_BE,BODY_PROGRESSION,423620.5,24574,0,50193,0,32,23040,-50193,32,-50161,-24574,-1534,false,false,false,423620.5,95292,0,0,237648
1385,ARM_CORE,0x000D5EDC,U16_BE,BODY_PROGRESSION,423595.0,24574,0,50193,0,15,23040,-50193,15,-50178,-24574,-1534,false,false,false,423595.0,95258,0,0,237648
1386,CAMERA_NEAR,0x0007995E,U16_BE,BODY_PROGRESSION,423254.0,61737,32132,19376,64192,31232,58176,44816,-32960,11856,-29605,-3561,false,false,false,423254.0,113098,0,0,209986
1387,ARM_NEAR_X,0x000D3C62,U16_BE,BODY_PROGRESSION,419017.0,43558,10362,26850,9700,63436,11826,-17150,53736,36586,-33196,-31732,false,false,false,419017.0,175468,0,0,27480
1388,ARM_CORE,0x000D5D7E,U16_BE,BODY_PROGRESSION,418368.0,0,48600,0,48600,45088,0,48600,-3512,45088,48600,0,false,false,false,418368.0,201424,0,0,291600
1389,ARM_CORE,0x000D5BA6,U16_BE,BODY_PROGRESSION,417792.0,49152,49152,0,0,49152,49152,0,49152,49152,0,0,false,false,false,417792.0,0,0,0,196608
1390,ARM_CORE,0x000D5BB6,U16_BE,BODY_PROGRESSION,417792.0,0,0,49152,49152,0,0,0,-49152,-49152,0,0,false,false,false,417792.0,0,0,0,196608
1391,ARM_CORE,0x000D5BC6,U16_BE,BODY_PROGRESSION,417792.0,49152,49152,0,0,49152,49152,0,49152,49152,0,0,false,false,false,417792.0,0,0,0,196608
1392,ARM_CORE,0x000D5E1E,U16_BE,BODY_PROGRESSION,417260.0,0,54256,0,49016,48600,0,49016,-416,48600,54256,0,false,false,false,417260.0,228336,0,0,304576
1393,ARM_CORE,0x000D6064,U16_BE,BODY_PROGRESSION,415760.5,0,31,50193,1280,1280,0,-48913,0,-48913,31,0,false,false,false,415760.5,2622,0,0,195714
1394,CAMERA_NEAR,0x0007994E,U16_BE,BODY_PROGRESSION,415720.0,29744,51740,53392,57344,8960,30480,3952,-48384,-44432,21996,736,false,false,false,415720.0,172072,0,0,231640
1395,ARM_CORE,0x000D39FE,U16_BE,BODY_PROGRESSION,414113.0,29149,64384,9866,62413,61224,46309,52547,-1189,51358,35235,17160,false,false,false,414113.0,112940,0,0,143378
1396,ARM_CORE,0x000D3AAE,U16_BE,BODY_PROGRESSION,412433.0,2979,3757,55720,9016,28302,9719,-46704,19286,-27418,778,6740,false,false,false,412433.0,38722,0,0,134452
1397,ARM_NEAR_X,0x000D3CB2,U16_BE,BODY_PROGRESSION,410283.5,30391,12726,42498,38093,20133,39483,-4405,-17960,-22365,-17665,9092,false,true,true,410283.5,67290,0,0,52054
1398,ARM_CORE,0x000D3CB2,U16_BE,BODY_PROGRESSION,410283.5,30391,12726,42498,38093,20133,39483,-4405,-17960,-22365,-17665,9092,false,true,true,410283.5,67290,0,0,52054
1399,ARM_CORE,0x000D36F0,U32_BE,BODY_PROGRESSION,408771.0,1036827243,1036828099,1036759454,1036683307,1036711320,1036686994,-76147,28013,-48134,856,-140249,false,false,false,408771.0,-43516,0,0,-815692
1400,ARM_NEAR_X,0x000D3F22,U16_BE,BODY_PROGRESSION,408093.0,52425,32738,52438,4920,42784,26122,-47518,37864,-9654,-19687,-26303,false,false,false,408093.0,46234,0,0,19022
1401,ARM_CORE,0x000D3F22,U16_BE,BODY_PROGRESSION,408093.0,52425,37691,52438,4920,42784,26122,-47518,37864,-9654,-14734,-26303,false,false,false,408093.0,16516,0,0,9116
1402,ARM_CORE,0x000D3DC2,U16_BE,BODY_PROGRESSION,408025.5,35060,48814,19797,12794,60524,39152,-7003,47730,40727,13754,4092,false,false,false,408025.5,70252,0,0,185692
1403,ARM_CORE,0x000D3A2E,U16_BE,BODY_PROGRESSION,406621.0,34964,41588,58853,58605,36499,30378,-248,-22106,-22354,6624,-4586,false,true,true,406621.0,27502,0,0,65976
1404,ARM_CORE,0x000D5F3E,U16_BE,BODY_PROGRESSION,403912.0,55712,56312,58672,0,0,8312,-58672,0,-58672,600,-47400,false,false,false,403912.0,20224,0,0,-143312
1405,ARM_NEAR_X,0x000D3DC2,U16_BE,BODY_PROGRESSION,403273.5,57188,48814,35221,12794,60524,39152,-22427,47730,25303,-8374,-18036,false,false,false,403273.5,20844,0,0,63380
1406,ARM_CORE,0x000D3C7E,U16_BE,BODY_PROGRESSION,399756.5,61069,24164,33367,36773,56652,39702,3406,19879,23285,-36905,-21367,true,false,true,399756.5,169862,0,0,-3986
1407,ARM_CORE,0x000D6116,U16_BE,BODY_PROGRESSION,398004.0,8312,0,46824,0,0,8312,-46824,0,-46824,-8312,0,false,false,false,398004.0,33248,0,0,203920
1408,ARM_CORE,0x000D3A6E,U16_BE,BODY_PROGRESSION,397414.0,3460,2893,57856,11779,29284,13709,-46077,17505,-28572,-567,10249,false,false,false,397414.0,34552,0,0,103450
1409,ARM_CORE,0x000D3892,U16_BE,BODY_PROGRESSION,396824.0,63232,32738,59960,39432,34828,21517,-20528,-4604,-25132,-30494,-41715,false,true,true,396824.0,42726,0,0,-172204
1410,ARM_CORE,0x000D3726,U16_BE,BODY_PROGRESSION,396413.5,52673,45255,19928,7834,54551,62084,-12094,46717,34623,-7418,9411,false,false,false,396413.5,29442,0,0,126416
1411,ARM_CORE,0x000D3A52,U16_BE,BODY_PROGRESSION,392288.5,34538,60293,33681,59777,14168,17272,26096,-45609,-19513,25755,-17266,false,false,false,392288.5,160738,0,0,95818
1412,ARM_CORE,0x000D6060,U16_BE,BODY_PROGRESSION,389504.0,63488,48128,47360,1536,1536,63488,-45824,0,-45824,-15360,0,false,false,false,389504.0,154624,0,0,214016
1413,ARM_CORE,0x000D5FF2,U16_BE,BODY_PROGRESSION,389160.0,3078,797,0,38916,0,3078,38916,-38916,0,-2281,0,false,false,false,389160.0,10718,0,0,160226
1414,ARM_CORE,0x000D5C76,U16_BE,BODY_PROGRESSION,388484.0,14912,64784,54264,6864,12080,26032,-47400,5216,-42184,49872,11120,false,false,false,388484.0,282656,0,0,200384
1415,ARM_NEAR_X,0x000D3D42,U16_BE,AUTO_AIM_DOWN,388176,0,64696,0,0,0,0,0,0,0,64696,0,false,false,false,0.0,388176,0,0,129392
1416,ARM_CORE,0x000D5DF6,U16_BE,BODY_PROGRESSION,387624.0,8312,0,54256,0,0,45088,-54256,0,-54256,-8312,36776,false,false,false,387624.0,-40304,0,0,-60560
1417,ARM_CORE,0x000D6092,U16_BE,BODY_PROGRESSION,385064.0,5126,797,0,38916,0,3078,38916,-38916,0,-4329,-2048,false,false,false,385064.0,14814,0,0,147938
1418,ARM_CORE,0x000D5EAA,U16_BE,BODY_PROGRESSION,381471.0,3078,797,5126,38916,0,3078,33790,-38916,-5126,-2281,0,false,false,false,381471.0,10718,0,0,160226
1419,ARM_CORE,0x000D5FA2,U16_BE,BODY_PROGRESSION,381471.0,3078,4102,5126,38916,0,3078,33790,-38916,-5126,1024,0,false,false,false,381471.0,12300,0,0,157712
1420,ARM_CORE,0x000D601C,U16_BE,BODY_PROGRESSION,380433.0,0,0,50193,15,15,23040,-50178,0,-50178,0,23040,false,false,false,380433.0,-46050,0,0,16392
1421,ARM_CORE,0x000D3A7E,U16_BE,BODY_PROGRESSION,379954.5,14052,36406,49570,6690,54839,60868,-42880,48149,5269,22354,46816,false,false,false,379954.5,32650,0,0,-137224
1422,ARM_CORE,0x000D3A5A,U16_BE,BODY_PROGRESSION,379293.5,2071,55140,13475,64226,26094,56715,50751,-38132,12619,53069,54644,false,false,false,379293.5,161080,0,0,-128010
1423,ARM_NEAR_X,0x000D3C6E,U16_BE,BODY_PROGRESSION,379193.5,25754,11818,29456,60148,20593,24223,30692,-39555,-8863,-13936,-1531,false,false,false,379193.5,70232,0,0,173844
1424,ARM_CORE,0x000D5EFA,U16_BE,BODY_PROGRESSION,378387.0,3078,4102,3078,38916,0,0,35838,-38916,-3078,1024,-3078,false,false,false,378387.0,6144,0,0,133088
1425,ARM_CORE,0x000D3A8A,U16_BE,BODY_PROGRESSION,377689.5,10860,3920,46295,1422,44152,44773,-44873,42730,-2143,-6940,33913,false,false,false,377689.5,40398,0,0,-77932
1426,ARM_CORE,0x000D5F52,U16_BE,BODY_PROGRESSION,377375.0,5126,0,5126,38916,0,3078,33790,-38916,-5126,-5126,-2048,false,false,false,377375.0,16408,0,0,149532
1427,ARM_CORE,0x000D5FD6,U16_BE,BODY_PROGRESSION,376404.0,56312,0,8312,0,42816,56312,-8312,42816,34504,-56312,0,false,false,false,376404.0,310880,0,0,283888
1428,ARM_CORE,0x000D3E26,U16_BE,BODY_PROGRESSION,375877.5,50586,40849,38237,21628,16594,30026,-16609,-5034,-21643,-9737,-20560,false,true,true,375877.5,46338,0,0,-58434
1429,ARM_CORE,0x000D5F34,U16_BE,BODY_PROGRESSION,375449.0,50193,23040,50193,0,31,24574,-50193,31,-50162,-27153,-25619,false,false,false,375449.0,103392,0,0,50126
1430,ARM_CORE,0x000D5F84,U16_BE,BODY_PROGRESSION,375449.0,50193,0,50193,0,31,24574,-50193,31,-50162,-50193,-25619,false,false,false,375449.0,149596,0,0,96206
1431,ARM_CORE,0x000D5E8C,U16_BE,BODY_PROGRESSION,375425.0,24574,16,50193,0,15,50193,-50193,15,-50178,-24558,25619,false,false,false,375425.0,46996,0,0,44936
1432,ARM_CORE,0x000D5DEC,U16_BE,BODY_PROGRESSION,375402.5,24574,0,50193,0,0,50193,-50193,0,-50193,-24574,25619,false,false,false,375402.5,47058,0,0,44968
1433,ARM_CORE,0x000D5E3C,U16_BE,BODY_PROGRESSION,375402.5,24574,0,50193,0,0,50193,-50193,0,-50193,-24574,25619,false,false,false,375402.5,47058,0,0,44968
1434,ARM_CORE,0x000D60DA,U16_BE,BODY_PROGRESSION,375315.0,3078,38916,5126,38916,0,0,33790,-38916,-5126,35838,-3078,false,false,false,375315.0,215028,0,0,202716
1435,ARM_CORE,0x000D5DD6,U16_BE,BODY_PROGRESSION,372640.0,0,22008,0,19792,20024,0,19792,232,20024,22008,0,true,false,true,372640.0,92000,0,0,124112
1436,ARM_CORE,0x000D5E96,U16_BE,BODY_PROGRESSION,369948.0,8312,0,48600,0,42816,62000,-48600,42816,-5784,-8312,53688,false,false,false,369948.0,11504,0,0,-218480
1437,ARM_CORE,0x000D6076,U16_BE,BODY_PROGRESSION,368688.0,56312,0,3168,0,42816,56312,-3168,42816,39648,-56312,0,false,false,false,368688.0,310880,0,0,283888
1438,ARM_CORE,0x000D60FE,U16_BE,BODY_PROGRESSION,367764.5,0,38720,255,37376,2552,0,37121,-34824,2297,38720,0,false,false,false,367764.5,227216,0,0,225924
1439,ARM_CORE,0x000D3C52,U16_BE,BODY_PROGRESSION,367423.0,52556,55488,44704,192,13818,36872,-44512,13626,-30886,2932,-15684,false,false,false,367423.0,63700,0,0,58440
1440,ARM_CORE,0x000D3FCE,U16_BE,BODY_PROGRESSION,365426.5,0,63913,39455,13187,53988,10392,-26268,40801,14533,63913,10392,false,false,false,365426.5,254718,0,0,207894
1441,ARM_NEAR_X,0x000D3FCE,U16_BE,BODY_PROGRESSION,365426.5,0,59341,39455,13187,53988,10392,-26268,40801,14533,59341,10392,false,false,false,365426.5,227286,0,0,198750
1442,ARM_NEAR_X,0x000D3E32,U16_BE,BODY_PROGRESSION,364536.0,60637,16085,22462,64182,51206,65411,41720,-12976,28744,-44552,4774,false,false,false,364536.0,238902,0,0,217792
1443,ARM_CORE,0x000D6066,U16_BE,BODY_PROGRESSION,360928.0,0,42816,8312,23752,27184,0,15440,3432,18872,42816,0,true,false,true,360928.0,202528,0,0,161120
1444,ARM_CORE,0x000D60B6,U16_BE,BODY_PROGRESSION,359850.0,255,42816,56312,15392,23752,0,-40920,8360,-32560,42561,-255,false,false,false,359850.0,207862,0,0,246762
1445,ARM_CORE,0x000D38DE,U16_BE,BODY_PROGRESSION,358924.0,7046,44347,53772,55164,8692,26134,1392,-46472,-45080,37301,19088,false,false,false,358924.0,182338,0,0,107786
1446,ARM_CORE,0x000D3DB2,U16_BE,BODY_PROGRESSION,354204.5,19961,64395,60760,12920,23519,54128,-47840,10599,-37241,44434,34167,false,false,false,354204.5,191154,0,0,6892
1447,ARM_CORE,0x000D391A,U16_BE,BODY_PROGRESSION,353540.0,50202,643,35034,8071,47386,60743,-26963,39315,12352,-49559,10541,false,false,false,353540.0,270640,0,0,172050
1448,ARM_CORE,0x000D3A0E,U16_BE,BODY_PROGRESSION,350826.5,55090,36504,60832,54307,43005,55114,-6525,-11302,-17827,-18586,24,false,true,true,350826.5,87298,0,0,108288
1449,ARM_NEAR_X,0x000D3FD2,U16_BE,BODY_PROGRESSION,349505.0,18494,58225,7307,3026,43813,16691,-4281,40787,36506,39731,-1803,false,false,false,349505.0,184142,0,0,228186
1450,ARM_CORE,0x000D3FD2,U16_BE,BODY_PROGRESSION,349505.0,18494,58225,7307,3026,43813,16691,-4281,40787,36506,39731,-1803,false,false,false,349505.0,184142,0,0,228186
1451,ARM_CORE,0x000D5D82,U16_BE,BODY_PROGRESSION,348194.0,40964,0,40964,0,0,40964,-40964,0,-40964,-40964,0,false,false,false,348194.0,163856,0,0,245784
1452,ARM_CORE,0x000D3CF6,U16_BE,BODY_PROGRESSION,347493.5,19464,15690,4178,40448,4717,26663,36270,-35731,539,-3774,7199,false,false,false,347493.5,22644,0,0,95036
1453,ARM_NEAR_X,0x000D3CF6,U16_BE,BODY_PROGRESSION,347493.5,19464,15690,4178,40448,4717,26663,36270,-35731,539,-3774,7199,false,false,false,347493.5,22644,0,0,95036
1454,ARM_NEAR_X,0x000D3DC6,U16_BE,BODY_PROGRESSION,343816.0,24372,27078,44581,36345,25033,46387,-8236,-11312,-19548,2706,22015,false,true,true,343816.0,-29116,0,0,-92516
1455,ARM_NEAR_X,0x000D3C46,U16_BE,BODY_PROGRESSION,343362.5,17311,57930,41076,44007,2047,8464,2931,-41960,-39029,40619,-8847,false,false,false,343362.5,256548,0,0,178302
1456,ARM_CORE,0x000D36BA,U16_BE,BODY_PROGRESSION,343136.0,20264,22316,51593,53712,9301,39032,2119,-44411,-42292,2052,18768,false,false,false,343136.0,-3298,0,0,31604
1457,ARM_CORE,0x000D5D86,U16_BE,BODY_PROGRESSION,342135.5,37883,21776,37883,21776,19792,37883,-16107,-1984,-18091,-16107,0,false,true,true,342135.5,68396,0,0,104578
1458,ARM_CORE,0x000D39F8,U32_BE,AUTO_AIM_DOWN,340158,3212819241,3212767281,3212819498,3212822662,3212836413,3212822214,3164,13751,16915,-51960,2973,true,false,true,317973.5,340158,0,0,147796
1459,ARM_CORE,0x000D5FCE,U16_BE,BODY_PROGRESSION,339240.0,255,0,56312,42816,38720,255,-13496,-4096,-17592,-255,0,false,true,true,339240.0,78460,0,0,70878
